Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-5 9:13,蝴蝶刀（★） | 屠夫 (略有磨损) ,隐秘,★,匕首,略有磨损,10199,当前在售(286)
2023-6-5 9:13,蝴蝶刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,46000,当前在售(288)
2023-6-5 9:13,蝴蝶刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,7250,当前在售(288)
2023-6-5 9:13,蝴蝶刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,6660,当前在售(288)
2023-6-5 9:13,蝴蝶刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,5700,当前在售(288)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 大马士革钢 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1019.99,当前在售(11)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1349.99,当前在售(11)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,888.9,当前在售(11)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1499.99,当前在售(11)
2023-6-5 9:13,SG 553 | 阿罗哈 (略有磨损) ,军规级,普通,步枪,略有磨损,0.73,当前在售(1000+)
2023-6-5 9:13,SG 553 | 阿罗哈 (崭新出厂),军规级,普通,步枪,崭新出厂,1.49,当前在售(1000+)
2023-6-5 9:13,SG 553 | 阿罗哈 (久经沙场),军规级,普通,步枪,久经沙场,0.38,当前在售(1000+)
2023-6-5 9:13,SG 553 | 阿罗哈 (破损不堪),军规级,普通,步枪,破损不堪,0.6,当前在售(1000+)
2023-6-5 9:13,SG 553 | 阿罗哈 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-5 9:13,P2000 | 黑曜石 (略有磨损) ,受限,普通,手枪,略有磨损,15,当前在售(58)
2023-6-5 9:13,P2000 | 黑曜石 (崭新出厂),受限,普通,手枪,崭新出厂,29,当前在售(58)
2023-6-5 9:13,P2000 | 黑曜石 (久经沙场),受限,普通,手枪,久经沙场,9.99,当前在售(58)
2023-6-5 9:13,P2000 | 黑曜石 (破损不堪),受限,普通,手枪,破损不堪,8.3,当前在售(58)
2023-6-5 9:13,P2000 | 黑曜石 (战痕累累),受限,普通,手枪,战痕累累,7.26,当前在售(58)
2023-6-5 9:13,UMP-45 | 金铋辉煌 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,20.74,当前在售(110)
2023-6-5 9:13,UMP-45 | 金铋辉煌 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,32.36,当前在售(110)
2023-6-5 9:13,UMP-45 | 金铋辉煌 (久经沙场),受限,普通,微型冲锋枪,久经沙场,14.88,当前在售(110)
2023-6-5 9:13,UMP-45 | 金铋辉煌 (破损不堪),受限,普通,微型冲锋枪,破损不堪,14.7,当前在售(110)
2023-6-5 9:13,UMP-45 | 金铋辉煌 (战痕累累),受限,普通,微型冲锋枪,战痕累累,10.99,当前在售(110)
2023-6-5 9:13,蝴蝶刀（★） | 表面淬火 (略有磨损) ,隐秘,★,匕首,略有磨损,6777,当前在售(241)
2023-6-5 9:13,蝴蝶刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,9899,当前在售(241)
2023-6-5 9:13,蝴蝶刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,6238.99,当前在售(241)
2023-6-5 9:13,蝴蝶刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,5599,当前在售(241)
2023-6-5 9:13,蝴蝶刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,5325,当前在售(241)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 传说 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1639.75,当前在售(13)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,3551,当前在售(13)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,1328,当前在售(13)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,1170,当前在售(13)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,1077.5,当前在售(13)
2023-6-5 9:13,SG 553 | 青龙 (略有磨损) ,受限,普通,步枪,略有磨损,9.71,当前在售(1000+)
2023-6-5 9:13,SG 553 | 青龙 (崭新出厂),受限,普通,步枪,崭新出厂,17.24,当前在售(1000+)
2023-6-5 9:13,SG 553 | 青龙 (久经沙场),受限,普通,步枪,久经沙场,4.85,当前在售(1000+)
2023-6-5 9:13,SG 553 | 青龙 (破损不堪),受限,普通,步枪,破损不堪,4.84,当前在售(1000+)
2023-6-5 9:13,SG 553 | 青龙 (战痕累累),受限,普通,步枪,战痕累累,3.88,当前在售(1000+)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自动化 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1249.5,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,1666,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,949,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,1099.5,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,1100,当前在售(7)
2023-6-5 9:13,P2000（纪念品） | 渐变琥珀 (略有磨损) ,受限,纪念品,手枪,略有磨损,97.43,当前在售(48)
2023-6-5 9:13,P2000（纪念品） | 渐变琥珀 (崭新出厂),受限,纪念品,手枪,崭新出厂,211,当前在售(48)
2023-6-5 9:13,P2000（纪念品） | 渐变琥珀 (久经沙场),受限,纪念品,手枪,久经沙场,69.97,当前在售(48)
2023-6-5 9:13,P2000（纪念品） | 渐变琥珀 (破损不堪),受限,纪念品,手枪,破损不堪,359,当前在售(48)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 澄澈之水 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,909.5,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,999.5,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,749,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,766.66,当前在售(7)
2023-6-5 9:13,UMP-45 | 逮捕者 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,3.93,当前在售(141)
2023-6-5 9:13,UMP-45 | 逮捕者 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,5.99,当前在售(141)
2023-6-5 9:13,UMP-45 | 逮捕者 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,2.97,当前在售(141)
2023-6-5 9:13,UMP-45 | 逮捕者 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,2.41,当前在售(141)
2023-6-5 9:13,UMP-45 | 逮捕者 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,2.32,当前在售(141)
2023-6-5 9:13,蝴蝶刀（★） | 传说 (略有磨损) ,隐秘,★,匕首,略有磨损,26799.5,当前在售(231)
2023-6-5 9:13,蝴蝶刀（★） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,48888,当前在售(231)
2023-6-5 9:13,蝴蝶刀（★） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,14000,当前在售(231)
2023-6-5 9:13,蝴蝶刀（★） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,10005,当前在售(231)
2023-6-5 9:13,蝴蝶刀（★） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,7150,当前在售(231)
2023-6-5 9:13,SG 553 | 赛博之力 (略有磨损) ,军规级,普通,步枪,略有磨损,1.95,当前在售(967)
2023-6-5 9:13,SG 553 | 赛博之力 (崭新出厂),军规级,普通,步枪,崭新出厂,3.93,当前在售(967)
2023-6-5 9:13,SG 553 | 赛博之力 (久经沙场),军规级,普通,步枪,久经沙场,0.97,当前在售(967)
2023-6-5 9:13,SG 553 | 赛博之力 (破损不堪),军规级,普通,步枪,破损不堪,0.78,当前在售(967)
2023-6-5 9:13,SG 553 | 赛博之力 (战痕累累),军规级,普通,步枪,战痕累累,0.7,当前在售(967)
2023-6-5 9:13,P2000 | 绝命密电 (略有磨损) ,军规级,普通,手枪,略有磨损,83.3,当前在售(34)
2023-6-5 9:13,P2000 | 绝命密电 (崭新出厂),军规级,普通,手枪,崭新出厂,84.49,当前在售(34)
2023-6-5 9:13,P2000 | 绝命密电 (久经沙场),军规级,普通,手枪,久经沙场,82.1,当前在售(34)
2023-6-5 9:13,P2000 | 绝命密电 (破损不堪),军规级,普通,手枪,破损不堪,82,当前在售(34)
2023-6-5 9:13,P2000 | 绝命密电 (战痕累累),军规级,普通,手枪,战痕累累,79.9,当前在售(34)
2023-6-5 9:13,UMP-45（StatTrak™） | 野蛮剑齿虎 (略有磨损) ,保密,StatTrak™,微型冲锋枪,略有磨损,59,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野蛮剑齿虎 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,166.5,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野蛮剑齿虎 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,29.86,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野蛮剑齿虎 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,33.46,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野蛮剑齿虎 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,24.39,当前在售(110)
2023-6-5 9:13,蝴蝶刀（★） | 致命紫罗兰 (略有磨损) ,隐秘,★,匕首,略有磨损,8666,当前在售(142)
2023-6-5 9:13,蝴蝶刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,18600,当前在售(142)
2023-6-5 9:13,蝴蝶刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,5650,当前在售(142)
2023-6-5 9:13,蝴蝶刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,5140,当前在售(142)
2023-6-5 9:13,蝴蝶刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,4638,当前在售(142)
2023-6-5 9:13,UMP-45（StatTrak™） | 支架 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,22.07,当前在售(90)
2023-6-5 9:13,UMP-45（StatTrak™） | 支架 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,42.79,当前在售(90)
2023-6-5 9:13,UMP-45（StatTrak™） | 支架 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,13.78,当前在售(90)
2023-6-5 9:13,UMP-45（StatTrak™） | 支架 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,11.65,当前在售(90)
2023-6-5 9:13,UMP-45（StatTrak™） | 支架 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,12.5,当前在售(90)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 表面淬火 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1500,当前在售(9)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1180,当前在售(9)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1098.5,当前在售(9)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1000,当前在售(9)
2023-6-5 9:13,SG 553 | 锈蚀之刃 (略有磨损) ,军规级,普通,步枪,略有磨损,0.76,当前在售(1000+)
2023-6-5 9:13,SG 553 | 锈蚀之刃 (崭新出厂),军规级,普通,步枪,崭新出厂,1.51,当前在售(1000+)
2023-6-5 9:13,SG 553 | 锈蚀之刃 (久经沙场),军规级,普通,步枪,久经沙场,0.41,当前在售(1000+)
2023-6-5 9:13,SG 553 | 锈蚀之刃 (破损不堪),军规级,普通,步枪,破损不堪,0.36,当前在售(1000+)
2023-6-5 9:13,SG 553 | 锈蚀之刃 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-5 9:13,UMP-45（StatTrak™） | 动量 (略有磨损) ,保密,StatTrak™,微型冲锋枪,略有磨损,74.6,当前在售(64)
2023-6-5 9:13,UMP-45（StatTrak™） | 动量 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,134,当前在售(64)
2023-6-5 9:13,UMP-45（StatTrak™） | 动量 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,46.25,当前在售(64)
2023-6-5 9:13,UMP-45（StatTrak™） | 动量 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,42.9,当前在售(64)
2023-6-5 9:13,UMP-45（StatTrak™） | 动量 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,41.14,当前在售(64)
2023-6-5 9:13,UMP-45（StatTrak™） | 迷幻 (略有磨损) ,军规级,StatTrak™,微型冲锋枪,略有磨损,9.33,当前在售(116)
2023-6-5 9:13,UMP-45（StatTrak™） | 迷幻 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,23.4,当前在售(116)
2023-6-5 9:13,UMP-45（StatTrak™） | 迷幻 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,6.66,当前在售(116)
2023-6-5 9:13,蝴蝶刀（★） | 大马士革钢 (略有磨损) ,隐秘,★,匕首,略有磨损,7250,当前在售(139)
2023-6-5 9:13,蝴蝶刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8230,当前在售(139)
2023-6-5 9:13,蝴蝶刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,6526.5,当前在售(139)
2023-6-5 9:13,蝴蝶刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,6050,当前在售(139)
2023-6-5 9:13,蝴蝶刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,5934,当前在售(139)
2023-6-5 9:13,SG 553 | 军队之辉 (略有磨损) ,消费级,普通,步枪,略有磨损,0.2,当前在售(936)
2023-6-5 9:13,SG 553 | 军队之辉 (崭新出厂),消费级,普通,步枪,崭新出厂,0.5,当前在售(936)
2023-6-5 9:13,SG 553 | 军队之辉 (久经沙场),消费级,普通,步枪,久经沙场,0.18,当前在售(936)
2023-6-5 9:13,P2000（StatTrak™） | 黑曜石 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,34.5,当前在售(31)
2023-6-5 9:13,P2000（StatTrak™） | 黑曜石 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,89.65,当前在售(31)
2023-6-5 9:13,P2000（StatTrak™） | 黑曜石 (久经沙场),受限,StatTrak™,手枪,久经沙场,12.38,当前在售(31)
2023-6-5 9:13,P2000（StatTrak™） | 黑曜石 (破损不堪),受限,StatTrak™,手枪,破损不堪,13.29,当前在售(31)
2023-6-5 9:13,P2000（StatTrak™） | 黑曜石 (战痕累累),受限,StatTrak™,手枪,战痕累累,13.51,当前在售(31)
2023-6-5 9:13,蝴蝶刀（★） | 澄澈之水 (略有磨损) ,隐秘,★,匕首,略有磨损,7680,当前在售(138)
2023-6-5 9:13,蝴蝶刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,8599.5,当前在售(138)
2023-6-5 9:13,蝴蝶刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,6745,当前在售(138)
2023-6-5 9:13,蝴蝶刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,5759,当前在售(138)
2023-6-5 9:13,蝴蝶刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,5554.99,当前在售(138)
2023-6-5 9:13,UMP-45（StatTrak™） | 野孩子 (略有磨损) ,保密,StatTrak™,微型冲锋枪,略有磨损,202,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野孩子 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,439.5,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野孩子 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,78.8,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野孩子 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,62.76,当前在售(110)
2023-6-5 9:13,UMP-45（StatTrak™） | 野孩子 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,43.69,当前在售(110)
2023-6-5 9:13,P2000（StatTrak™） | 珊瑚树 (略有磨损) ,保密,StatTrak™,手枪,略有磨损,95,当前在售(33)
2023-6-5 9:13,P2000（StatTrak™） | 珊瑚树 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,348.38,当前在售(33)
2023-6-5 9:13,P2000（StatTrak™） | 珊瑚树 (久经沙场),保密,StatTrak™,手枪,久经沙场,67.21,当前在售(33)
2023-6-5 9:13,蝴蝶刀（★） | 都市伪装 (略有磨损) ,隐秘,★,匕首,略有磨损,5420,当前在售(128)
2023-6-5 9:13,蝴蝶刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,7898,当前在售(128)
2023-6-5 9:13,蝴蝶刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,4398,当前在售(128)
2023-6-5 9:13,蝴蝶刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,4288,当前在售(128)
2023-6-5 9:13,蝴蝶刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,4229.4,当前在售(128)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自由之手 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1077.69,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,1400,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,968,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,899.5,当前在售(7)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,929,当前在售(7)
2023-6-5 9:13,UMP-45 | 色如焦糖 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,51.8,当前在售(67)
2023-6-5 9:13,UMP-45 | 色如焦糖 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,233.2,当前在售(67)
2023-6-5 9:13,UMP-45 | 色如焦糖 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,55,当前在售(67)
2023-6-5 9:13,UMP-45 | 色如焦糖 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,55,当前在售(67)
2023-6-5 9:13,UMP-45 | 色如焦糖 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,48.9,当前在售(67)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 人工染色 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,949,当前在售(6)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,2358.82,当前在售(6)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,759,当前在售(6)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1240,当前在售(6)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,887.48,当前在售(6)
2023-6-5 9:13,UMP-45 | 枯焦之色 (略有磨损) ,消费级,普通,微型冲锋枪,略有磨损,2.64,当前在售(45)
2023-6-5 9:13,UMP-45 | 枯焦之色 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,25.33,当前在售(45)
2023-6-5 9:13,UMP-45 | 枯焦之色 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,1.04,当前在售(45)
2023-6-5 9:13,UMP-45 | 枯焦之色 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,1.28,当前在售(45)
2023-6-5 9:13,UMP-45 | 枯焦之色 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,1.78,当前在售(45)
2023-6-5 9:13,UMP-45（StatTrak™） | 塑胶炸弹 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,16,当前在售(62)
2023-6-5 9:13,UMP-45（StatTrak™） | 塑胶炸弹 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,32.87,当前在售(62)
2023-6-5 9:13,UMP-45（StatTrak™） | 塑胶炸弹 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,7.94,当前在售(62)
2023-6-5 9:13,UMP-45（StatTrak™） | 塑胶炸弹 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,7.98,当前在售(62)
2023-6-5 9:13,UMP-45（StatTrak™） | 塑胶炸弹 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,6.45,当前在售(62)
2023-6-5 9:13,SG 553 | 黯翼 (略有磨损) ,受限,普通,步枪,略有磨损,4.96,当前在售(982)
2023-6-5 9:13,SG 553 | 黯翼 (崭新出厂),受限,普通,步枪,崭新出厂,12.48,当前在售(982)
2023-6-5 9:13,SG 553 | 黯翼 (久经沙场),受限,普通,步枪,久经沙场,2.85,当前在售(982)
2023-6-5 9:13,SG 553 | 黯翼 (破损不堪),受限,普通,步枪,破损不堪,2.38,当前在售(982)
2023-6-5 9:13,SG 553 | 黯翼 (战痕累累),受限,普通,步枪,战痕累累,2.35,当前在售(982)
2023-6-5 9:13,P2000（StatTrak™） | 火灵 (略有磨损) ,隐秘,StatTrak™,手枪,略有磨损,453.5,当前在售(33)
2023-6-5 9:13,P2000（StatTrak™） | 火灵 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,680,当前在售(33)
2023-6-5 9:13,P2000（StatTrak™） | 火灵 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,260,当前在售(33)
2023-6-5 9:13,P2000（StatTrak™） | 火灵 (战痕累累),隐秘,StatTrak™,手枪,战痕累累,229.5,当前在售(33)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 蓝钢 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,995,当前在售(3)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5000,当前在售(3)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,820.3,当前在售(3)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,900,当前在售(3)
2023-6-5 9:13,暗影双匕（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,999.5,当前在售(3)
2023-6-5 9:13,UMP-45 | 白骨之堆 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,38.9,当前在售(53)
2023-6-5 9:13,UMP-45 | 白骨之堆 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,81.9,当前在售(53)
2023-6-5 9:13,UMP-45 | 白骨之堆 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,35.9,当前在售(53)
2023-6-5 9:13,SG 553 | 重金属摇滚 (略有磨损) ,军规级,普通,步枪,略有磨损,1.09,当前在售(821)
2023-6-5 9:13,SG 553 | 重金属摇滚 (崭新出厂),军规级,普通,步枪,崭新出厂,2.78,当前在售(821)
2023-6-5 9:13,SG 553 | 重金属摇滚 (久经沙场),军规级,普通,步枪,久经沙场,0.68,当前在售(821)
2023-6-5 9:13,SG 553 | 重金属摇滚 (破损不堪),军规级,普通,步枪,破损不堪,0.59,当前在售(821)
2023-6-5 9:13,SG 553 | 重金属摇滚 (战痕累累),军规级,普通,步枪,战痕累累,0.57,当前在售(821)
2023-6-5 9:13,P2000 | 工业牧草 (略有磨损) ,工业级,普通,手枪,略有磨损,11.12,当前在售(17)
