Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-3 10:3,蝴蝶刀（★） | 屠夫 (略有磨损) ,隐秘,★,匕首,略有磨损,10100,当前在售(286)
2023-6-3 10:3,M9 刺刀（★） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,2994.5,当前在售(31)
2023-6-3 10:3,M9 刺刀（★） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,2958.23,当前在售(31)
2023-6-3 10:3,M9 刺刀（★） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,3290,当前在售(31)
2023-6-3 10:3,穿肠刀（★） | 自动化 (略有磨损) ,隐秘,★,匕首,略有磨损,1630,当前在售(74)
2023-6-3 10:3,穿肠刀（★） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,2457.5,当前在售(74)
2023-6-3 10:3,穿肠刀（★） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,1380,当前在售(74)
2023-6-3 10:3,穿肠刀（★） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,1360,当前在售(74)
2023-6-3 10:3,穿肠刀（★） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,1195,当前在售(74)
2023-6-3 10:3,法玛斯 | 喵喵36 (略有磨损) ,军规级,普通,步枪,略有磨损,1.26,当前在售(803)
2023-6-3 10:3,法玛斯 | 喵喵36 (崭新出厂),军规级,普通,步枪,崭新出厂,3.37,当前在售(803)
2023-6-3 10:3,法玛斯 | 喵喵36 (久经沙场),军规级,普通,步枪,久经沙场,0.6,当前在售(803)
2023-6-3 10:3,法玛斯 | 喵喵36 (破损不堪),军规级,普通,步枪,破损不堪,0.5,当前在售(803)
2023-6-3 10:3,法玛斯 | 喵喵36 (战痕累累),军规级,普通,步枪,战痕累累,0.5,当前在售(803)
2023-6-3 10:3,P90（StatTrak™） | 二西莫夫 (略有磨损) ,隐秘,StatTrak™,微型冲锋枪,略有磨损,310,当前在售(138)
2023-6-3 10:3,P90（StatTrak™） | 二西莫夫 (崭新出厂),隐秘,StatTrak™,微型冲锋枪,崭新出厂,968,当前在售(138)
2023-6-3 10:3,P90（StatTrak™） | 二西莫夫 (久经沙场),隐秘,StatTrak™,微型冲锋枪,久经沙场,134.88,当前在售(138)
2023-6-3 10:3,P90（StatTrak™） | 二西莫夫 (破损不堪),隐秘,StatTrak™,微型冲锋枪,破损不堪,119.5,当前在售(138)
2023-6-3 10:3,P90（StatTrak™） | 二西莫夫 (战痕累累),隐秘,StatTrak™,微型冲锋枪,战痕累累,93.5,当前在售(138)
2023-6-3 10:3,M9 刺刀（★） | 噩梦之夜 (略有磨损) ,隐秘,★,匕首,略有磨损,4398.5,当前在售(33)
2023-6-3 10:3,M9 刺刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,7400,当前在售(33)
2023-6-3 10:3,M9 刺刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,3569.5,当前在售(33)
2023-6-3 10:3,M9 刺刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,3448.5,当前在售(33)
2023-6-3 10:3,M9 刺刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,3430,当前在售(33)
2023-6-3 10:3,P90 | 碧绿升藤 (略有磨损) ,工业级,普通,微型冲锋枪,略有磨损,10.5,当前在售(143)
2023-6-3 10:3,P90 | 碧绿升藤 (崭新出厂),工业级,普通,微型冲锋枪,崭新出厂,11.86,当前在售(143)
2023-6-3 10:3,P90 | 碧绿升藤 (久经沙场),工业级,普通,微型冲锋枪,久经沙场,9.78,当前在售(143)
2023-6-3 10:3,P90 | 碧绿升藤 (破损不堪),工业级,普通,微型冲锋枪,破损不堪,10.9,当前在售(143)
2023-6-3 10:3,P90 | 碧绿升藤 (战痕累累),工业级,普通,微型冲锋枪,战痕累累,9.55,当前在售(143)
2023-6-3 10:3,法玛斯 | 殖民侵略者 (略有磨损) ,消费级,普通,步枪,略有磨损,0.18,当前在售(592)
2023-6-3 10:3,法玛斯 | 殖民侵略者 (崭新出厂),消费级,普通,步枪,崭新出厂,1.03,当前在售(592)
2023-6-3 10:3,法玛斯 | 殖民侵略者 (久经沙场),消费级,普通,步枪,久经沙场,0.1,当前在售(592)
2023-6-3 10:3,法玛斯 | 殖民侵略者 (破损不堪),消费级,普通,步枪,破损不堪,0.13,当前在售(592)
2023-6-3 10:3,法玛斯 | 殖民侵略者 (战痕累累),消费级,普通,步枪,战痕累累,0.1,当前在售(592)
2023-6-3 10:3,M9 刺刀（★） | 伽玛多普勒 (略有磨损) ,隐秘,★,匕首,略有磨损,8350,当前在售(32)
2023-6-3 10:3,M9 刺刀（★） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,9099.5,当前在售(32)
2023-6-3 10:3,穿肠刀（★） | 大马士革钢 (略有磨损) ,隐秘,★,匕首,略有磨损,899.5,当前在售(41)
2023-6-3 10:3,穿肠刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,999.5,当前在售(41)
2023-6-3 10:3,穿肠刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,859,当前在售(41)
2023-6-3 10:3,穿肠刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,979.48,当前在售(41)
2023-6-3 10:3,穿肠刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,830,当前在售(41)
2023-6-3 10:3,P90（纪念品） | 白蜡木 (略有磨损) ,工业级,纪念品,微型冲锋枪,略有磨损,8.44,当前在售(130)
2023-6-3 10:3,P90（纪念品） | 白蜡木 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,22.5,当前在售(130)
2023-6-3 10:3,P90（纪念品） | 白蜡木 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,5.01,当前在售(130)
2023-6-3 10:3,P90（纪念品） | 白蜡木 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,7.98,当前在售(130)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 传说 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,16797,当前在售(33)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,23995,当前在售(33)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,8248,当前在售(33)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,6488,当前在售(33)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,4644.5,当前在售(33)
2023-6-3 10:3,P250（StatTrak™） | 生化短吻鳄 (略有磨损) ,隐秘,StatTrak™,手枪,略有磨损,133,当前在售(124)
2023-6-3 10:3,P250（StatTrak™） | 生化短吻鳄 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,278,当前在售(124)
2023-6-3 10:3,P250（StatTrak™） | 生化短吻鳄 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,58.38,当前在售(124)
2023-6-3 10:3,P250（StatTrak™） | 生化短吻鳄 (破损不堪),隐秘,StatTrak™,手枪,破损不堪,77.96,当前在售(124)
2023-6-3 10:3,P250（StatTrak™） | 生化短吻鳄 (战痕累累),隐秘,StatTrak™,手枪,战痕累累,53.79,当前在售(124)
2023-6-3 10:3,穿肠刀（★） | 屠夫 (略有磨损) ,隐秘,★,匕首,略有磨损,1229,当前在售(41)
2023-6-3 10:3,穿肠刀（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,1506.3,当前在售(41)
2023-6-3 10:3,穿肠刀（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,1047,当前在售(41)
2023-6-3 10:3,M9 刺刀（★） | 虎牙 (略有磨损) ,隐秘,★,匕首,略有磨损,8199,当前在售(28)
2023-6-3 10:3,M9 刺刀（★） | 虎牙 (崭新出厂),隐秘,★,匕首,崭新出厂,8888.88,当前在售(28)
2023-6-3 10:3,法玛斯 | 纪念碑 (略有磨损) ,隐秘,普通,步枪,略有磨损,120,当前在售(691)
2023-6-3 10:3,法玛斯 | 纪念碑 (崭新出厂),隐秘,普通,步枪,崭新出厂,231.45,当前在售(691)
2023-6-3 10:3,法玛斯 | 纪念碑 (久经沙场),隐秘,普通,步枪,久经沙场,94.5,当前在售(691)
2023-6-3 10:3,法玛斯 | 纪念碑 (破损不堪),隐秘,普通,步枪,破损不堪,92.7,当前在售(691)
2023-6-3 10:3,法玛斯 | 纪念碑 (战痕累累),隐秘,普通,步枪,战痕累累,88,当前在售(691)
2023-6-3 10:3,P90 | 往日行动 (略有磨损) ,保密,普通,微型冲锋枪,略有磨损,54.6,当前在售(99)
2023-6-3 10:3,P90 | 往日行动 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,94.79,当前在售(99)
2023-6-3 10:3,P90 | 往日行动 (久经沙场),保密,普通,微型冲锋枪,久经沙场,41.78,当前在售(99)
2023-6-3 10:3,P90 | 往日行动 (破损不堪),保密,普通,微型冲锋枪,破损不堪,33.42,当前在售(99)
2023-6-3 10:3,P90 | 往日行动 (战痕累累),保密,普通,微型冲锋枪,战痕累累,29.3,当前在售(99)
2023-6-3 10:3,穿肠刀（★） | 黑色层压板 (略有磨损) ,隐秘,★,匕首,略有磨损,950,当前在售(56)
2023-6-3 10:3,穿肠刀（★） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,1360,当前在售(56)
2023-6-3 10:3,穿肠刀（★） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,913,当前在售(56)
2023-6-3 10:3,穿肠刀（★） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,875.88,当前在售(56)
2023-6-3 10:3,穿肠刀（★） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,918,当前在售(56)
2023-6-3 10:3,P250（StatTrak™） | X 射线 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,17.1,当前在售(122)
2023-6-3 10:3,P250（StatTrak™） | X 射线 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,31.27,当前在售(122)
2023-6-3 10:3,P250（StatTrak™） | X 射线 (久经沙场),受限,StatTrak™,手枪,久经沙场,17.2,当前在售(122)
2023-6-3 10:3,P90 | 三角 (略有磨损) ,保密,普通,微型冲锋枪,略有磨损,72.9,当前在售(108)
2023-6-3 10:3,P90 | 三角 (久经沙场),保密,普通,微型冲锋枪,久经沙场,64.79,当前在售(108)
2023-6-3 10:3,P90 | 三角 (破损不堪),保密,普通,微型冲锋枪,破损不堪,81.68,当前在售(108)
2023-6-3 10:3,P90 | 三角 (战痕累累),保密,普通,微型冲锋枪,战痕累累,79.72,当前在售(108)
2023-6-3 10:3,法玛斯 | ZX81 彩色 (略有磨损) ,受限,普通,步枪,略有磨损,17.73,当前在售(646)
2023-6-3 10:3,法玛斯 | ZX81 彩色 (崭新出厂),受限,普通,步枪,崭新出厂,42.68,当前在售(646)
2023-6-3 10:3,法玛斯 | ZX81 彩色 (久经沙场),受限,普通,步枪,久经沙场,10.56,当前在售(646)
2023-6-3 10:3,法玛斯 | ZX81 彩色 (破损不堪),受限,普通,步枪,破损不堪,8.61,当前在售(646)
2023-6-3 10:3,法玛斯 | ZX81 彩色 (战痕累累),受限,普通,步枪,战痕累累,8.22,当前在售(646)
2023-6-3 10:3,穿肠刀（★） | 致命紫罗兰 (略有磨损) ,隐秘,★,匕首,略有磨损,897.28,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,2023,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,753.6,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,736.75,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,724.5,当前在售(33)
2023-6-3 10:3,P90 | 疾袭圣甲虫 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,144,当前在售(116)
2023-6-3 10:3,P90 | 疾袭圣甲虫 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,197.5,当前在售(116)
2023-6-3 10:3,P90 | 疾袭圣甲虫 (久经沙场),受限,普通,微型冲锋枪,久经沙场,93.14,当前在售(116)
2023-6-3 10:3,P90 | 疾袭圣甲虫 (破损不堪),受限,普通,微型冲锋枪,破损不堪,83.7,当前在售(116)
2023-6-3 10:3,P90 | 疾袭圣甲虫 (战痕累累),受限,普通,微型冲锋枪,战痕累累,67.68,当前在售(116)
2023-6-3 10:3,法玛斯 | 湖蓝涂装 (略有磨损) ,工业级,普通,步枪,略有磨损,1.11,当前在售(554)
2023-6-3 10:3,法玛斯 | 湖蓝涂装 (崭新出厂),工业级,普通,步枪,崭新出厂,8.36,当前在售(554)
2023-6-3 10:3,法玛斯 | 湖蓝涂装 (久经沙场),工业级,普通,步枪,久经沙场,0.75,当前在售(554)
2023-6-3 10:3,法玛斯 | 湖蓝涂装 (破损不堪),工业级,普通,步枪,破损不堪,0.69,当前在售(554)
2023-6-3 10:3,法玛斯 | 湖蓝涂装 (战痕累累),工业级,普通,步枪,战痕累累,0.68,当前在售(554)
2023-6-3 10:3,穿肠刀（★） | 澄澈之水 (略有磨损) ,隐秘,★,匕首,略有磨损,897.5,当前在售(53)
2023-6-3 10:3,穿肠刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,980,当前在售(53)
2023-6-3 10:3,穿肠刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,813,当前在售(53)
2023-6-3 10:3,穿肠刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,974.99,当前在售(53)
2023-6-3 10:3,穿肠刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,860,当前在售(53)
2023-6-3 10:3,P250 | 阿佩普之咒 (略有磨损) ,保密,普通,手枪,略有磨损,1349,当前在售(120)
2023-6-3 10:3,P250 | 阿佩普之咒 (崭新出厂),保密,普通,手枪,崭新出厂,1835,当前在售(120)
2023-6-3 10:3,P250 | 阿佩普之咒 (久经沙场),保密,普通,手枪,久经沙场,659,当前在售(120)
2023-6-3 10:3,P250 | 阿佩普之咒 (破损不堪),保密,普通,手枪,破损不堪,512.4,当前在售(120)
2023-6-3 10:3,P250 | 阿佩普之咒 (战痕累累),保密,普通,手枪,战痕累累,360,当前在售(120)
2023-6-3 10:3,P90 | 病毒危机 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,10.85,当前在售(93)
2023-6-3 10:3,P90 | 病毒危机 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,25.99,当前在售(93)
2023-6-3 10:3,P90 | 病毒危机 (久经沙场),受限,普通,微型冲锋枪,久经沙场,9,当前在售(93)
2023-6-3 10:3,P90 | 病毒危机 (破损不堪),受限,普通,微型冲锋枪,破损不堪,10,当前在售(93)
2023-6-3 10:3,P90 | 病毒危机 (战痕累累),受限,普通,微型冲锋枪,战痕累累,15,当前在售(93)
2023-6-3 10:3,P250（StatTrak™） | 钢铁禁锢 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,28.38,当前在售(111)
2023-6-3 10:3,P250（StatTrak™） | 钢铁禁锢 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,31.74,当前在售(111)
2023-6-3 10:3,P250（StatTrak™） | 钢铁禁锢 (久经沙场),军规级,StatTrak™,手枪,久经沙场,24.43,当前在售(111)
2023-6-3 10:3,P90（纪念品） | 设施系列·底片图 (略有磨损) ,军规级,纪念品,微型冲锋枪,略有磨损,6.9,当前在售(93)
2023-6-3 10:3,P90（纪念品） | 设施系列·底片图 (崭新出厂),军规级,纪念品,微型冲锋枪,崭新出厂,13.56,当前在售(93)
2023-6-3 10:3,P90（纪念品） | 设施系列·底片图 (久经沙场),军规级,纪念品,微型冲锋枪,久经沙场,3.37,当前在售(93)
2023-6-3 10:3,P90（纪念品） | 设施系列·底片图 (破损不堪),军规级,纪念品,微型冲锋枪,破损不堪,5.57,当前在售(93)
2023-6-3 10:3,P90（纪念品） | 设施系列·底片图 (战痕累累),军规级,纪念品,微型冲锋枪,战痕累累,5.97,当前在售(93)
2023-6-3 10:3,穿肠刀（★） | 多普勒 (略有磨损) ,隐秘,★,匕首,略有磨损,1587.5,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,1349.5,当前在售(33)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 黑色层压板 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,6025,当前在售(21)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 黑色层压板 (崭新出厂),隐秘,★,匕首,崭新出厂,7649,当前在售(21)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 黑色层压板 (久经沙场),隐秘,★,匕首,久经沙场,5649,当前在售(21)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 黑色层压板 (破损不堪),隐秘,★,匕首,破损不堪,5500,当前在售(21)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 黑色层压板 (战痕累累),隐秘,★,匕首,战痕累累,5599,当前在售(21)
2023-6-3 10:3,M9 刺刀（★） | 渐变大理石 (略有磨损) ,隐秘,★,匕首,略有磨损,10499,当前在售(29)
2023-6-3 10:3,M9 刺刀（★） | 渐变大理石 (崭新出厂),隐秘,★,匕首,崭新出厂,12000,当前在售(29)
2023-6-3 10:3,P90 | 困兽之斗 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,46.8,当前在售(83)
2023-6-3 10:3,P90 | 困兽之斗 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,49.2,当前在售(83)
2023-6-3 10:3,P90 | 困兽之斗 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,49.49,当前在售(83)
2023-6-3 10:3,P90 | 困兽之斗 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,51.78,当前在售(83)
2023-6-3 10:3,P90 | 困兽之斗 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,51.64,当前在售(83)
2023-6-3 10:3,法玛斯 | 幸存者 Z (略有磨损) ,军规级,普通,步枪,略有磨损,2.25,当前在售(491)
2023-6-3 10:3,法玛斯 | 幸存者 Z (崭新出厂),军规级,普通,步枪,崭新出厂,3.81,当前在售(491)
2023-6-3 10:3,法玛斯 | 幸存者 Z (久经沙场),军规级,普通,步枪,久经沙场,1.28,当前在售(491)
2023-6-3 10:3,法玛斯 | 幸存者 Z (破损不堪),军规级,普通,步枪,破损不堪,1.88,当前在售(491)
2023-6-3 10:3,法玛斯 | 幸存者 Z (战痕累累),军规级,普通,步枪,战痕累累,0.98,当前在售(491)
2023-6-3 10:3,穿肠刀（★） | 自由之手 (略有磨损) ,隐秘,★,匕首,略有磨损,900,当前在售(37)
2023-6-3 10:3,穿肠刀（★） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,980,当前在售(37)
2023-6-3 10:3,穿肠刀（★） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,803,当前在售(37)
2023-6-3 10:3,穿肠刀（★） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,803.5,当前在售(37)
2023-6-3 10:3,穿肠刀（★） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,790,当前在售(37)
2023-6-3 10:3,P250（StatTrak™） | 铠甲 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,2.34,当前在售(133)
2023-6-3 10:3,P250（StatTrak™） | 铠甲 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,11.9,当前在售(133)
2023-6-3 10:3,P250（StatTrak™） | 铠甲 (久经沙场),军规级,StatTrak™,手枪,久经沙场,1.29,当前在售(133)
2023-6-3 10:3,P250（StatTrak™） | 铠甲 (破损不堪),军规级,StatTrak™,手枪,破损不堪,1.27,当前在售(133)
2023-6-3 10:3,P250（StatTrak™） | 铠甲 (战痕累累),军规级,StatTrak™,手枪,战痕累累,1.42,当前在售(133)
2023-6-3 10:3,法玛斯 | 防滚架 (略有磨损) ,隐秘,普通,步枪,略有磨损,38,当前在售(532)
2023-6-3 10:3,法玛斯 | 防滚架 (崭新出厂),隐秘,普通,步枪,崭新出厂,107,当前在售(532)
2023-6-3 10:3,法玛斯 | 防滚架 (久经沙场),隐秘,普通,步枪,久经沙场,21.79,当前在售(532)
2023-6-3 10:3,法玛斯 | 防滚架 (破损不堪),隐秘,普通,步枪,破损不堪,17.96,当前在售(532)
2023-6-3 10:3,法玛斯 | 防滚架 (战痕累累),隐秘,普通,步枪,战痕累累,17.99,当前在售(532)
2023-6-3 10:3,P250（StatTrak™） | 红巢 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,28.9,当前在售(97)
2023-6-3 10:3,P250（StatTrak™） | 红巢 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,39.7,当前在售(97)
2023-6-3 10:3,P250（StatTrak™） | 红巢 (久经沙场),军规级,StatTrak™,手枪,久经沙场,24,当前在售(97)
2023-6-3 10:3,法玛斯（纪念品） | 加州迷彩 (略有磨损) ,工业级,纪念品,步枪,略有磨损,0.17,当前在售(473)
2023-6-3 10:3,法玛斯（纪念品） | 加州迷彩 (崭新出厂),工业级,纪念品,步枪,崭新出厂,0.65,当前在售(473)
2023-6-3 10:3,法玛斯（纪念品） | 加州迷彩 (久经沙场),工业级,纪念品,步枪,久经沙场,0.1,当前在售(473)
2023-6-3 10:3,法玛斯（纪念品） | 加州迷彩 (破损不堪),工业级,纪念品,步枪,破损不堪,0.12,当前在售(473)
2023-6-3 10:3,法玛斯（纪念品） | 加州迷彩 (战痕累累),工业级,纪念品,步枪,战痕累累,0.09,当前在售(473)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自动化 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,8600,当前在售(20)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,12551,当前在售(20)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,7050,当前在售(20)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,6985,当前在售(20)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,5749,当前在售(20)
2023-6-3 10:3,穿肠刀（★） | 表面淬火 (略有磨损) ,隐秘,★,匕首,略有磨损,1178,当前在售(32)
2023-6-3 10:3,穿肠刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,1807.04,当前在售(32)
2023-6-3 10:3,穿肠刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1055,当前在售(32)
2023-6-3 10:3,穿肠刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,980,当前在售(32)
2023-6-3 10:3,穿肠刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,1000,当前在售(32)
2023-6-3 10:3,法玛斯 | 目皆转睛 (略有磨损) ,保密,普通,步枪,略有磨损,31.18,当前在售(397)
2023-6-3 10:3,法玛斯 | 目皆转睛 (崭新出厂),保密,普通,步枪,崭新出厂,81.99,当前在售(397)
2023-6-3 10:3,法玛斯 | 目皆转睛 (久经沙场),保密,普通,步枪,久经沙场,13.5,当前在售(397)
2023-6-3 10:3,法玛斯 | 目皆转睛 (破损不堪),保密,普通,步枪,破损不堪,12.3,当前在售(397)
2023-6-3 10:3,法玛斯 | 目皆转睛 (战痕累累),保密,普通,步枪,战痕累累,9.45,当前在售(397)
2023-6-3 10:3,P250（StatTrak™） | 狂野飞溅 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,208.47,当前在售(108)
2023-6-3 10:3,P250（StatTrak™） | 狂野飞溅 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,432,当前在售(108)
2023-6-3 10:3,P250（StatTrak™） | 狂野飞溅 (久经沙场),受限,StatTrak™,手枪,久经沙场,183.94,当前在售(108)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自由之手 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,4400,当前在售(24)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,5098.5,当前在售(24)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,4033.99,当前在售(24)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,3590,当前在售(24)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,3579,当前在售(24)
2023-6-3 10:3,P90 | 盲点 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,63,当前在售(53)
2023-6-3 10:3,P90 | 盲点 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,71.94,当前在售(53)
2023-6-3 10:3,P90 | 盲点 (久经沙场),受限,普通,微型冲锋枪,久经沙场,58.08,当前在售(53)
2023-6-3 10:3,P90 | 盲点 (战痕累累),受限,普通,微型冲锋枪,战痕累累,65.47,当前在售(53)
2023-6-3 10:3,穿肠刀（★） | 深红之网 (略有磨损) ,隐秘,★,匕首,略有磨损,1429.99,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,3825,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,925,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,899.9,当前在售(33)
2023-6-3 10:3,穿肠刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,900,当前在售(33)
2023-6-3 10:3,法玛斯（纪念品） | 线路故障 (略有磨损) ,消费级,纪念品,步枪,略有磨损,0.78,当前在售(338)
2023-6-3 10:3,法玛斯（纪念品） | 线路故障 (崭新出厂),消费级,纪念品,步枪,崭新出厂,2.02,当前在售(338)
2023-6-3 10:3,法玛斯（纪念品） | 线路故障 (久经沙场),消费级,纪念品,步枪,久经沙场,0.26,当前在售(338)
2023-6-3 10:3,法玛斯（纪念品） | 线路故障 (破损不堪),消费级,纪念品,步枪,破损不堪,0.54,当前在售(338)
2023-6-3 10:3,法玛斯（纪念品） | 线路故障 (战痕累累),消费级,纪念品,步枪,战痕累累,0.71,当前在售(338)
2023-6-3 10:3,P250（StatTrak™） | 铜绿 (略有磨损) ,军规级,StatTrak™,手枪,略有磨损,4.74,当前在售(143)
2023-6-3 10:3,P250（StatTrak™） | 铜绿 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,9.48,当前在售(143)
2023-6-3 10:3,P250（StatTrak™） | 铜绿 (久经沙场),军规级,StatTrak™,手枪,久经沙场,1.66,当前在售(143)
2023-6-3 10:3,P250（StatTrak™） | 铜绿 (破损不堪),军规级,StatTrak™,手枪,破损不堪,1.79,当前在售(143)
2023-6-3 10:3,P250（StatTrak™） | 铜绿 (战痕累累),军规级,StatTrak™,手枪,战痕累累,2,当前在售(143)
2023-6-3 10:3,M9 刺刀（★ StatTrak™） | 表面淬火 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,5350,当前在售(21)
