Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-10 21:45,蝴蝶刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,10165,当前在售(284)
2023-6-10 21:45,蝴蝶刀（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,12287.5,当前在售(284)
2023-6-10 21:45,蝴蝶刀（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,8650,当前在售(284)
2023-6-10 21:45,暗影双匕（★） | 噩梦之夜 (略有磨损),隐秘,★,匕首,略有磨损,811,当前在售(12)
2023-6-10 21:45,暗影双匕（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,660.89,当前在售(12)
2023-6-10 21:45,暗影双匕（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,692.5,当前在售(12)
2023-6-10 21:45,暗影双匕（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,659.5,当前在售(12)
2023-6-10 21:45,SG 553（纪念品） | 白骨 (略有磨损),消费级,纪念品,步枪,略有磨损,0.1,当前在售(1000+)
2023-6-10 21:45,SG 553（纪念品） | 白骨 (崭新出厂),消费级,纪念品,步枪,崭新出厂,0.36,当前在售(1000+)
2023-6-10 21:45,SG 553（纪念品） | 白骨 (久经沙场),消费级,纪念品,步枪,久经沙场,0.07,当前在售(1000+)
2023-6-10 21:45,SG 553（纪念品） | 白骨 (破损不堪),消费级,纪念品,步枪,破损不堪,0.12,当前在售(1000+)
2023-6-10 21:45,SG 553（纪念品） | 白骨 (战痕累累),消费级,纪念品,步枪,战痕累累,0.15,当前在售(1000+)
2023-6-10 21:45,P2000（纪念品） | 坚固链甲 (略有磨损),军规级,纪念品,手枪,略有磨损,57,当前在售(80)
2023-6-10 21:45,P2000（纪念品） | 坚固链甲 (崭新出厂),军规级,纪念品,手枪,崭新出厂,63.99,当前在售(80)
2023-6-10 21:45,P2000（纪念品） | 坚固链甲 (久经沙场),军规级,纪念品,手枪,久经沙场,57.87,当前在售(80)
2023-6-10 21:45,UMP-45 | 紫青之色 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,10.86,当前在售(113)
2023-6-10 21:45,UMP-45 | 紫青之色 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,37.49,当前在售(113)
2023-6-10 21:45,UMP-45 | 紫青之色 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,10.02,当前在售(113)
2023-6-10 21:45,UMP-45 | 紫青之色 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,9.59,当前在售(113)
2023-6-10 21:45,UMP-45 | 紫青之色 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,9.73,当前在售(113)
2023-6-10 21:45,蝴蝶刀（★） | 深红之网 (略有磨损),隐秘,★,匕首,略有磨损,14777,当前在售(286)
2023-6-10 21:45,蝴蝶刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,46899,当前在售(286)
2023-6-10 21:45,蝴蝶刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,7248.5,当前在售(286)
2023-6-10 21:45,蝴蝶刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,6617.99,当前在售(286)
2023-6-10 21:45,蝴蝶刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,5599,当前在售(286)
2023-6-10 21:45,暗影双匕（★ StatTrak™） | 大马士革钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,998.99,当前在售(12)
2023-6-10 21:45,暗影双匕（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1298.5,当前在售(12)
2023-6-10 21:45,暗影双匕（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,878.91,当前在售(12)
2023-6-10 21:45,暗影双匕（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1499.99,当前在售(12)
2023-6-10 21:45,SG 553 | 阿罗哈 (略有磨损),军规级,普通,步枪,略有磨损,0.7,当前在售(1000+)
2023-6-10 21:45,SG 553 | 阿罗哈 (崭新出厂),军规级,普通,步枪,崭新出厂,1.39,当前在售(1000+)
2023-6-10 21:45,SG 553 | 阿罗哈 (久经沙场),军规级,普通,步枪,久经沙场,0.39,当前在售(1000+)
2023-6-10 21:45,SG 553 | 阿罗哈 (破损不堪),军规级,普通,步枪,破损不堪,0.35,当前在售(1000+)
2023-6-10 21:45,SG 553 | 阿罗哈 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-10 21:45,UMP-45 | 金铋辉煌 (略有磨损),受限,普通,微型冲锋枪,略有磨损,21.8,当前在售(117)
2023-6-10 21:45,UMP-45 | 金铋辉煌 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,31.27,当前在售(117)
2023-6-10 21:45,UMP-45 | 金铋辉煌 (久经沙场),受限,普通,微型冲锋枪,久经沙场,13.2,当前在售(117)
2023-6-10 21:45,UMP-45 | 金铋辉煌 (破损不堪),受限,普通,微型冲锋枪,破损不堪,14.44,当前在售(117)
