Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-8 7:35,蝴蝶刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,10000,当前在售(287)
2023-6-8 7:35,蝴蝶刀（★） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,12200,当前在售(287)
2023-6-8 7:35,蝴蝶刀（★） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,8870,当前在售(287)
2023-6-8 7:35,暗影双匕（★） | 噩梦之夜 (略有磨损),隐秘,★,匕首,略有磨损,814,当前在售(10)
2023-6-8 7:35,暗影双匕（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,679.98,当前在售(10)
2023-6-8 7:35,暗影双匕（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,692.5,当前在售(10)
2023-6-8 7:35,暗影双匕（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,639.5,当前在售(10)
2023-6-8 7:35,SG 553（纪念品） | 白骨 (略有磨损),消费级,纪念品,步枪,略有磨损,0.12,当前在售(1000+)
2023-6-8 7:35,SG 553（纪念品） | 白骨 (崭新出厂),消费级,纪念品,步枪,崭新出厂,0.37,当前在售(1000+)
2023-6-8 7:35,SG 553（纪念品） | 白骨 (久经沙场),消费级,纪念品,步枪,久经沙场,0.11,当前在售(1000+)
2023-6-8 7:35,SG 553（纪念品） | 白骨 (破损不堪),消费级,纪念品,步枪,破损不堪,0.11,当前在售(1000+)
2023-6-8 7:35,SG 553（纪念品） | 白骨 (战痕累累),消费级,纪念品,步枪,战痕累累,0.14,当前在售(1000+)
2023-6-8 7:35,P2000（纪念品） | 坚固链甲 (略有磨损),军规级,纪念品,手枪,略有磨损,51.9,当前在售(85)
2023-6-8 7:35,P2000（纪念品） | 坚固链甲 (崭新出厂),军规级,纪念品,手枪,崭新出厂,64.8,当前在售(85)
2023-6-8 7:35,P2000（纪念品） | 坚固链甲 (久经沙场),军规级,纪念品,手枪,久经沙场,55,当前在售(85)
2023-6-8 7:35,UMP-45 | 紫青之色 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,10.75,当前在售(120)
2023-6-8 7:35,UMP-45 | 紫青之色 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,38,当前在售(120)
2023-6-8 7:35,UMP-45 | 紫青之色 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,9.79,当前在售(120)
2023-6-8 7:35,UMP-45 | 紫青之色 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,9.72,当前在售(120)
2023-6-8 7:35,UMP-45 | 紫青之色 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,9.58,当前在售(120)
2023-6-8 7:35,蝴蝶刀（★） | 深红之网 (略有磨损),隐秘,★,匕首,略有磨损,14799,当前在售(295)
2023-6-8 7:35,蝴蝶刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,45888,当前在售(295)
2023-6-8 7:35,蝴蝶刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,7150,当前在售(295)
2023-6-8 7:35,蝴蝶刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,6500,当前在售(295)
2023-6-8 7:35,蝴蝶刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,5600,当前在售(295)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 大马士革钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1019.85,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1300,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,884.24,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1499.99,当前在售(11)
2023-6-8 7:35,SG 553 | 阿罗哈 (略有磨损),军规级,普通,步枪,略有磨损,0.73,当前在售(1000+)
2023-6-8 7:35,SG 553 | 阿罗哈 (崭新出厂),军规级,普通,步枪,崭新出厂,1.46,当前在售(1000+)
2023-6-8 7:35,SG 553 | 阿罗哈 (久经沙场),军规级,普通,步枪,久经沙场,0.37,当前在售(1000+)
2023-6-8 7:35,SG 553 | 阿罗哈 (破损不堪),军规级,普通,步枪,破损不堪,0.55,当前在售(1000+)
2023-6-8 7:35,SG 553 | 阿罗哈 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-8 7:35,P2000 | 黑曜石 (略有磨损),受限,普通,手枪,略有磨损,15.9,当前在售(57)
2023-6-8 7:35,P2000 | 黑曜石 (崭新出厂),受限,普通,手枪,崭新出厂,31.5,当前在售(57)
2023-6-8 7:35,P2000 | 黑曜石 (久经沙场),受限,普通,手枪,久经沙场,8.88,当前在售(57)
2023-6-8 7:35,P2000 | 黑曜石 (破损不堪),受限,普通,手枪,破损不堪,8.12,当前在售(57)
2023-6-8 7:35,P2000 | 黑曜石 (战痕累累),受限,普通,手枪,战痕累累,7.73,当前在售(57)
2023-6-8 7:35,UMP-45 | 金铋辉煌 (略有磨损),受限,普通,微型冲锋枪,略有磨损,20.7,当前在售(109)
2023-6-8 7:35,UMP-45 | 金铋辉煌 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,31.48,当前在售(109)
2023-6-8 7:35,UMP-45 | 金铋辉煌 (久经沙场),受限,普通,微型冲锋枪,久经沙场,13.6,当前在售(109)
2023-6-8 7:35,UMP-45 | 金铋辉煌 (破损不堪),受限,普通,微型冲锋枪,破损不堪,14.55,当前在售(109)
2023-6-8 7:35,UMP-45 | 金铋辉煌 (战痕累累),受限,普通,微型冲锋枪,战痕累累,10.7,当前在售(109)
2023-6-8 7:35,蝴蝶刀（★） | 表面淬火 (略有磨损),隐秘,★,匕首,略有磨损,6770,当前在售(249)
2023-6-8 7:35,蝴蝶刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,9600,当前在售(249)
2023-6-8 7:35,蝴蝶刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,6000,当前在售(249)
2023-6-8 7:35,蝴蝶刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,5550,当前在售(249)
2023-6-8 7:35,蝴蝶刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,5300,当前在售(249)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 传说 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1639.24,当前在售(13)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,3550.5,当前在售(13)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,1479,当前在售(13)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,1130,当前在售(13)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,1047.9,当前在售(13)
2023-6-8 7:35,SG 553 | 青龙 (略有磨损),受限,普通,步枪,略有磨损,9.34,当前在售(1000+)
2023-6-8 7:35,SG 553 | 青龙 (崭新出厂),受限,普通,步枪,崭新出厂,17.43,当前在售(1000+)
2023-6-8 7:35,SG 553 | 青龙 (久经沙场),受限,普通,步枪,久经沙场,4.79,当前在售(1000+)
2023-6-8 7:35,SG 553 | 青龙 (破损不堪),受限,普通,步枪,破损不堪,4.33,当前在售(1000+)
2023-6-8 7:35,SG 553 | 青龙 (战痕累累),受限,普通,步枪,战痕累累,3.67,当前在售(1000+)
2023-6-8 7:35,SG 553 | 赛博之力 (略有磨损),军规级,普通,步枪,略有磨损,1.83,当前在售(1000+)
2023-6-8 7:35,SG 553 | 赛博之力 (崭新出厂),军规级,普通,步枪,崭新出厂,3.76,当前在售(1000+)
2023-6-8 7:35,SG 553 | 赛博之力 (久经沙场),军规级,普通,步枪,久经沙场,0.87,当前在售(1000+)
2023-6-8 7:35,SG 553 | 赛博之力 (破损不堪),军规级,普通,步枪,破损不堪,0.78,当前在售(1000+)
2023-6-8 7:35,SG 553 | 赛博之力 (战痕累累),军规级,普通,步枪,战痕累累,0.66,当前在售(1000+)
2023-6-8 7:35,P2000（纪念品） | 渐变琥珀 (略有磨损),受限,纪念品,手枪,略有磨损,96.93,当前在售(51)
2023-6-8 7:35,P2000（纪念品） | 渐变琥珀 (崭新出厂),受限,纪念品,手枪,崭新出厂,209.5,当前在售(51)
2023-6-8 7:35,P2000（纪念品） | 渐变琥珀 (久经沙场),受限,纪念品,手枪,久经沙场,76.72,当前在售(51)
2023-6-8 7:35,P2000（纪念品） | 渐变琥珀 (破损不堪),受限,纪念品,手枪,破损不堪,360,当前在售(51)
2023-6-8 7:35,UMP-45 | 逮捕者 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,3.84,当前在售(126)
2023-6-8 7:35,UMP-45 | 逮捕者 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,5.88,当前在售(126)
2023-6-8 7:35,UMP-45 | 逮捕者 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,2.98,当前在售(126)
2023-6-8 7:35,UMP-45 | 逮捕者 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,2.37,当前在售(126)
2023-6-8 7:35,UMP-45 | 逮捕者 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,2.32,当前在售(126)
2023-6-8 7:35,蝴蝶刀（★） | 传说 (略有磨损),隐秘,★,匕首,略有磨损,26700,当前在售(227)
2023-6-8 7:35,蝴蝶刀（★） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,50000,当前在售(227)
2023-6-8 7:35,蝴蝶刀（★） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,13988,当前在售(227)
2023-6-8 7:35,蝴蝶刀（★） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,9980,当前在售(227)
2023-6-8 7:35,蝴蝶刀（★） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,7149,当前在售(227)
2023-6-8 7:35,SG 553 | 锈蚀之刃 (略有磨损),军规级,普通,步枪,略有磨损,0.73,当前在售(1000+)
2023-6-8 7:35,SG 553 | 锈蚀之刃 (崭新出厂),军规级,普通,步枪,崭新出厂,1.38,当前在售(1000+)
2023-6-8 7:35,SG 553 | 锈蚀之刃 (久经沙场),军规级,普通,步枪,久经沙场,0.4,当前在售(1000+)
2023-6-8 7:35,SG 553 | 锈蚀之刃 (破损不堪),军规级,普通,步枪,破损不堪,0.34,当前在售(1000+)
2023-6-8 7:35,SG 553 | 锈蚀之刃 (战痕累累),军规级,普通,步枪,战痕累累,0.32,当前在售(1000+)
2023-6-8 7:35,P2000 | 绝命密电 (略有磨损),军规级,普通,手枪,略有磨损,81.7,当前在售(46)
2023-6-8 7:35,P2000 | 绝命密电 (崭新出厂),军规级,普通,手枪,崭新出厂,84.33,当前在售(46)
2023-6-8 7:35,P2000 | 绝命密电 (久经沙场),军规级,普通,手枪,久经沙场,81.5,当前在售(46)
2023-6-8 7:35,P2000 | 绝命密电 (破损不堪),军规级,普通,手枪,破损不堪,82,当前在售(46)
2023-6-8 7:35,P2000 | 绝命密电 (战痕累累),军规级,普通,手枪,战痕累累,79.8,当前在售(46)
2023-6-8 7:35,P2000（StatTrak™） | 黑曜石 (略有磨损),受限,StatTrak™,手枪,略有磨损,36,当前在售(22)
2023-6-8 7:35,P2000（StatTrak™） | 黑曜石 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,88.78,当前在售(22)
2023-6-8 7:35,P2000（StatTrak™） | 黑曜石 (久经沙场),受限,StatTrak™,手枪,久经沙场,13.7,当前在售(22)
2023-6-8 7:35,P2000（StatTrak™） | 黑曜石 (破损不堪),受限,StatTrak™,手枪,破损不堪,12.78,当前在售(22)
2023-6-8 7:35,P2000（StatTrak™） | 黑曜石 (战痕累累),受限,StatTrak™,手枪,战痕累累,10.67,当前在售(22)
2023-6-8 7:35,蝴蝶刀（★） | 致命紫罗兰 (略有磨损),隐秘,★,匕首,略有磨损,8300,当前在售(149)
2023-6-8 7:35,蝴蝶刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,18500,当前在售(149)
2023-6-8 7:35,蝴蝶刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,5630,当前在售(149)
2023-6-8 7:35,蝴蝶刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,5144.49,当前在售(149)
2023-6-8 7:35,蝴蝶刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,4617,当前在售(149)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 自动化 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1249.5,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,1666,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,930,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,1099.5,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,952.42,当前在售(11)
2023-6-8 7:35,SG 553 | 军队之辉 (略有磨损),消费级,普通,步枪,略有磨损,0.22,当前在售(981)
2023-6-8 7:35,SG 553 | 军队之辉 (崭新出厂),消费级,普通,步枪,崭新出厂,0.41,当前在售(981)
2023-6-8 7:35,SG 553 | 军队之辉 (久经沙场),消费级,普通,步枪,久经沙场,0.16,当前在售(981)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 澄澈之水 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,850,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,1029,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,720,当前在售(11)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,787.88,当前在售(11)
2023-6-8 7:35,蝴蝶刀（★） | 大马士革钢 (略有磨损),隐秘,★,匕首,略有磨损,7180.88,当前在售(148)
2023-6-8 7:35,蝴蝶刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8173.5,当前在售(148)
2023-6-8 7:35,蝴蝶刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,6480,当前在售(148)
2023-6-8 7:35,蝴蝶刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,6060,当前在售(148)
2023-6-8 7:35,蝴蝶刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,5946.5,当前在售(148)
2023-6-8 7:35,UMP-45（StatTrak™） | 野蛮剑齿虎 (略有磨损),保密,StatTrak™,微型冲锋枪,略有磨损,59.5,当前在售(108)
2023-6-8 7:35,UMP-45（StatTrak™） | 野蛮剑齿虎 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,168,当前在售(108)
2023-6-8 7:35,UMP-45（StatTrak™） | 野蛮剑齿虎 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,28.42,当前在售(108)
2023-6-8 7:35,UMP-45（StatTrak™） | 野蛮剑齿虎 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,27.88,当前在售(108)
2023-6-8 7:35,UMP-45（StatTrak™） | 野蛮剑齿虎 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,23,当前在售(108)
2023-6-8 7:35,P2000（StatTrak™） | 珊瑚树 (略有磨损),保密,StatTrak™,手枪,略有磨损,93.89,当前在售(31)
2023-6-8 7:35,P2000（StatTrak™） | 珊瑚树 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,324,当前在售(31)
2023-6-8 7:35,P2000（StatTrak™） | 珊瑚树 (久经沙场),保密,StatTrak™,手枪,久经沙场,71.73,当前在售(31)
2023-6-8 7:35,SG 553 | 黯翼 (略有磨损),受限,普通,步枪,略有磨损,4.98,当前在售(827)
2023-6-8 7:35,SG 553 | 黯翼 (崭新出厂),受限,普通,步枪,崭新出厂,12,当前在售(827)
2023-6-8 7:35,SG 553 | 黯翼 (久经沙场),受限,普通,步枪,久经沙场,2.7,当前在售(827)
2023-6-8 7:35,SG 553 | 黯翼 (破损不堪),受限,普通,步枪,破损不堪,2.3,当前在售(827)
2023-6-8 7:35,SG 553 | 黯翼 (战痕累累),受限,普通,步枪,战痕累累,2.01,当前在售(827)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1687.5,当前在售(9)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1120,当前在售(9)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1090,当前在售(9)
2023-6-8 7:35,暗影双匕（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,3300,当前在售(9)
2023-6-8 7:35,蝴蝶刀（★） | 澄澈之水 (略有磨损),隐秘,★,匕首,略有磨损,7690,当前在售(143)
2023-6-8 7:35,蝴蝶刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,8588.3,当前在售(143)
2023-6-8 7:35,蝴蝶刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,6675,当前在售(143)
2023-6-8 7:35,蝴蝶刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,5876,当前在售(143)
2023-6-8 7:35,蝴蝶刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,5570,当前在售(143)
2023-6-8 7:35,SG 553 | 重金属摇滚 (略有磨损),军规级,普通,步枪,略有磨损,1.1,当前在售(988)
