Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-13 21:53,蝴蝶刀（★） | 屠夫 (略有磨损),隐秘,★,匕首,略有磨损,10099.5,当前在售(283)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,1475.99,当前在售(13)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,1109,当前在售(13)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,1078,当前在售(13)
2023-6-13 21:53,SG 553 | 青龙 (略有磨损),受限,普通,步枪,略有磨损,9.1,当前在售(1000+)
2023-6-13 21:53,SG 553 | 青龙 (崭新出厂),受限,普通,步枪,崭新出厂,16.55,当前在售(1000+)
2023-6-13 21:53,SG 553 | 青龙 (久经沙场),受限,普通,步枪,久经沙场,4.7,当前在售(1000+)
2023-6-13 21:53,SG 553 | 青龙 (破损不堪),受限,普通,步枪,破损不堪,4.39,当前在售(1000+)
2023-6-13 21:53,SG 553 | 青龙 (战痕累累),受限,普通,步枪,战痕累累,3.83,当前在售(1000+)
2023-6-13 21:53,P2000（纪念品） | 渐变琥珀 (略有磨损),受限,纪念品,手枪,略有磨损,96.53,当前在售(55)
2023-6-13 21:53,P2000（纪念品） | 渐变琥珀 (崭新出厂),受限,纪念品,手枪,崭新出厂,205,当前在售(55)
2023-6-13 21:53,P2000（纪念品） | 渐变琥珀 (久经沙场),受限,纪念品,手枪,久经沙场,76.62,当前在售(55)
2023-6-13 21:53,P2000（纪念品） | 渐变琥珀 (破损不堪),受限,纪念品,手枪,破损不堪,360,当前在售(55)
2023-6-13 21:53,UMP-45 | 逮捕者 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,4.09,当前在售(103)
2023-6-13 21:53,UMP-45 | 逮捕者 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,6,当前在售(103)
2023-6-13 21:53,UMP-45 | 逮捕者 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,2.74,当前在售(103)
2023-6-13 21:53,UMP-45 | 逮捕者 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,2.32,当前在售(103)
2023-6-13 21:53,UMP-45 | 逮捕者 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,2.25,当前在售(103)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自动化 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1200,当前在售(12)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,1666,当前在售(12)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,949.5,当前在售(12)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,1099.5,当前在售(12)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,950.92,当前在售(12)
2023-6-13 21:53,P2000 | 绝命密电 (略有磨损),军规级,普通,手枪,略有磨损,88.8,当前在售(31)
2023-6-13 21:53,P2000 | 绝命密电 (崭新出厂),军规级,普通,手枪,崭新出厂,92.99,当前在售(31)
2023-6-13 21:53,P2000 | 绝命密电 (久经沙场),军规级,普通,手枪,久经沙场,84,当前在售(31)
2023-6-13 21:53,P2000 | 绝命密电 (破损不堪),军规级,普通,手枪,破损不堪,83.9,当前在售(31)
2023-6-13 21:53,P2000 | 绝命密电 (战痕累累),军规级,普通,手枪,战痕累累,82,当前在售(31)
2023-6-13 21:53,UMP-45（StatTrak™） | 野蛮剑齿虎 (略有磨损),保密,StatTrak™,微型冲锋枪,略有磨损,57,当前在售(105)
2023-6-13 21:53,UMP-45（StatTrak™） | 野蛮剑齿虎 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,148.4,当前在售(105)
2023-6-13 21:53,UMP-45（StatTrak™） | 野蛮剑齿虎 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,28.05,当前在售(105)
2023-6-13 21:53,UMP-45（StatTrak™） | 野蛮剑齿虎 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,29.9,当前在售(105)
2023-6-13 21:53,UMP-45（StatTrak™） | 野蛮剑齿虎 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,22.7,当前在售(105)
2023-6-13 21:53,SG 553 | 赛博之力 (略有磨损),军规级,普通,步枪,略有磨损,1.73,当前在售(1000+)
2023-6-13 21:53,SG 553 | 赛博之力 (崭新出厂),军规级,普通,步枪,崭新出厂,3.7,当前在售(1000+)
2023-6-13 21:53,SG 553 | 赛博之力 (久经沙场),军规级,普通,步枪,久经沙场,0.81,当前在售(1000+)
2023-6-13 21:53,SG 553 | 赛博之力 (破损不堪),军规级,普通,步枪,破损不堪,0.77,当前在售(1000+)
2023-6-13 21:53,SG 553 | 赛博之力 (战痕累累),军规级,普通,步枪,战痕累累,0.65,当前在售(1000+)
2023-6-13 21:53,UMP-45（StatTrak™） | 支架 (略有磨损),受限,StatTrak™,微型冲锋枪,略有磨损,20,当前在售(95)
2023-6-13 21:53,UMP-45（StatTrak™） | 支架 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,41.85,当前在售(95)
2023-6-13 21:53,UMP-45（StatTrak™） | 支架 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,14.98,当前在售(95)
2023-6-13 21:53,UMP-45（StatTrak™） | 支架 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,12.39,当前在售(95)
2023-6-13 21:53,UMP-45（StatTrak™） | 支架 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,11.86,当前在售(95)
2023-6-13 21:53,SG 553 | 锈蚀之刃 (略有磨损),军规级,普通,步枪,略有磨损,0.74,当前在售(1000+)
2023-6-13 21:53,SG 553 | 锈蚀之刃 (崭新出厂),军规级,普通,步枪,崭新出厂,1.26,当前在售(1000+)
2023-6-13 21:53,SG 553 | 锈蚀之刃 (久经沙场),军规级,普通,步枪,久经沙场,0.38,当前在售(1000+)
2023-6-13 21:53,SG 553 | 锈蚀之刃 (破损不堪),军规级,普通,步枪,破损不堪,0.49,当前在售(1000+)
2023-6-13 21:53,SG 553 | 锈蚀之刃 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 澄澈之水 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,839.5,当前在售(15)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,979,当前在售(15)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,710,当前在售(15)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,720,当前在售(15)
2023-6-13 21:53,蝴蝶刀（★） | 表面淬火 (略有磨损),隐秘,★,匕首,略有磨损,6850,当前在售(241)
2023-6-13 21:53,蝴蝶刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,9200,当前在售(241)
2023-6-13 21:53,蝴蝶刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,6135,当前在售(241)
2023-6-13 21:53,蝴蝶刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,5435,当前在售(241)
2023-6-13 21:53,蝴蝶刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,5310,当前在售(241)
2023-6-13 21:53,SG 553 | 军队之辉 (略有磨损),消费级,普通,步枪,略有磨损,0.22,当前在售(1000+)
2023-6-13 21:53,SG 553 | 军队之辉 (崭新出厂),消费级,普通,步枪,崭新出厂,0.39,当前在售(1000+)
2023-6-13 21:53,SG 553 | 军队之辉 (久经沙场),消费级,普通,步枪,久经沙场,0.16,当前在售(1000+)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1600,当前在售(9)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1298,当前在售(9)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1089,当前在售(9)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,3300,当前在售(9)
2023-6-13 21:53,UMP-45（StatTrak™） | 动量 (略有磨损),保密,StatTrak™,微型冲锋枪,略有磨损,67.79,当前在售(130)
2023-6-13 21:53,UMP-45（StatTrak™） | 动量 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,135.5,当前在售(130)
2023-6-13 21:53,UMP-45（StatTrak™） | 动量 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,45,当前在售(130)
2023-6-13 21:53,UMP-45（StatTrak™） | 动量 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,42,当前在售(130)
2023-6-13 21:53,UMP-45（StatTrak™） | 动量 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,41,当前在售(130)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自由之手 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1039,当前在售(5)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,1385.63,当前在售(5)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,930,当前在售(5)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,929,当前在售(5)
2023-6-13 21:53,SG 553 | 黯翼 (略有磨损),受限,普通,步枪,略有磨损,4.45,当前在售(923)
2023-6-13 21:53,SG 553 | 黯翼 (崭新出厂),受限,普通,步枪,崭新出厂,12.6,当前在售(923)
2023-6-13 21:53,SG 553 | 黯翼 (久经沙场),受限,普通,步枪,久经沙场,2.5,当前在售(923)
2023-6-13 21:53,SG 553 | 黯翼 (破损不堪),受限,普通,步枪,破损不堪,2.18,当前在售(923)
2023-6-13 21:53,SG 553 | 黯翼 (战痕累累),受限,普通,步枪,战痕累累,2,当前在售(923)
2023-6-13 21:53,P2000（StatTrak™） | 黑曜石 (略有磨损),受限,StatTrak™,手枪,略有磨损,37.9,当前在售(24)
2023-6-13 21:53,P2000（StatTrak™） | 黑曜石 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,85.99,当前在售(24)
2023-6-13 21:53,P2000（StatTrak™） | 黑曜石 (久经沙场),受限,StatTrak™,手枪,久经沙场,13.98,当前在售(24)
2023-6-13 21:53,P2000（StatTrak™） | 黑曜石 (破损不堪),受限,StatTrak™,手枪,破损不堪,11.64,当前在售(24)
2023-6-13 21:53,P2000（StatTrak™） | 黑曜石 (战痕累累),受限,StatTrak™,手枪,战痕累累,9.74,当前在售(24)
2023-6-13 21:53,SG 553 | 重金属摇滚 (略有磨损),军规级,普通,步枪,略有磨损,1.03,当前在售(920)
2023-6-13 21:53,SG 553 | 重金属摇滚 (崭新出厂),军规级,普通,步枪,崭新出厂,2.71,当前在售(920)
2023-6-13 21:53,SG 553 | 重金属摇滚 (久经沙场),军规级,普通,步枪,久经沙场,0.69,当前在售(920)
2023-6-13 21:53,SG 553 | 重金属摇滚 (破损不堪),军规级,普通,步枪,破损不堪,0.55,当前在售(920)
2023-6-13 21:53,SG 553 | 重金属摇滚 (战痕累累),军规级,普通,步枪,战痕累累,0.52,当前在售(920)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 人工染色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,1100,当前在售(4)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,729.5,当前在售(4)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,720,当前在售(4)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,886.97,当前在售(4)
2023-6-13 21:53,SG 553 | 危险距离 (略有磨损),军规级,普通,步枪,略有磨损,1.02,当前在售(776)
2023-6-13 21:53,SG 553 | 危险距离 (崭新出厂),军规级,普通,步枪,崭新出厂,1.48,当前在售(776)
2023-6-13 21:53,SG 553 | 危险距离 (久经沙场),军规级,普通,步枪,久经沙场,0.4,当前在售(776)
2023-6-13 21:53,SG 553 | 危险距离 (破损不堪),军规级,普通,步枪,破损不堪,0.38,当前在售(776)
2023-6-13 21:53,SG 553 | 危险距离 (战痕累累),军规级,普通,步枪,战痕累累,0.38,当前在售(776)
2023-6-13 21:53,蝴蝶刀（★） | 传说 (略有磨损),隐秘,★,匕首,略有磨损,26600,当前在售(246)
2023-6-13 21:53,蝴蝶刀（★） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,49900,当前在售(246)
2023-6-13 21:53,蝴蝶刀（★） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,13880,当前在售(246)
2023-6-13 21:53,蝴蝶刀（★） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,9799.5,当前在售(246)
2023-6-13 21:53,蝴蝶刀（★） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,7144.4,当前在售(246)
2023-6-13 21:53,SG 553 | 意式拉力 (略有磨损),保密,普通,步枪,略有磨损,401.35,当前在售(707)
2023-6-13 21:53,SG 553 | 意式拉力 (崭新出厂),保密,普通,步枪,崭新出厂,1069,当前在售(707)
2023-6-13 21:53,SG 553 | 意式拉力 (久经沙场),保密,普通,步枪,久经沙场,189,当前在售(707)
2023-6-13 21:53,SG 553 | 意式拉力 (破损不堪),保密,普通,步枪,破损不堪,84.29,当前在售(707)
2023-6-13 21:53,SG 553 | 意式拉力 (战痕累累),保密,普通,步枪,战痕累累,57.48,当前在售(707)
2023-6-13 21:53,UMP-45（StatTrak™） | 迷幻 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,7.88,当前在售(125)
2023-6-13 21:53,UMP-45（StatTrak™） | 迷幻 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,25.8,当前在售(125)
2023-6-13 21:53,UMP-45（StatTrak™） | 迷幻 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,5.97,当前在售(125)
2023-6-13 21:53,蝴蝶刀（★） | 致命紫罗兰 (略有磨损),隐秘,★,匕首,略有磨损,8340,当前在售(169)
2023-6-13 21:53,蝴蝶刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,17999.5,当前在售(169)
2023-6-13 21:53,蝴蝶刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,5599,当前在售(169)
2023-6-13 21:53,蝴蝶刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,5149,当前在售(169)
2023-6-13 21:53,蝴蝶刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,4635,当前在售(169)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 蓝钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,994.9,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5000,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,910,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,799.9,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,999.5,当前在售(3)
2023-6-13 21:53,P2000（StatTrak™） | 珊瑚树 (略有磨损),保密,StatTrak™,手枪,略有磨损,92.98,当前在售(32)
2023-6-13 21:53,P2000（StatTrak™） | 珊瑚树 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,298.98,当前在售(32)
2023-6-13 21:53,P2000（StatTrak™） | 珊瑚树 (久经沙场),保密,StatTrak™,手枪,久经沙场,71.08,当前在售(32)
2023-6-13 21:53,UMP-45（StatTrak™） | 野孩子 (略有磨损),保密,StatTrak™,微型冲锋枪,略有磨损,194.8,当前在售(84)
2023-6-13 21:53,UMP-45（StatTrak™） | 野孩子 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,427.88,当前在售(84)
2023-6-13 21:53,UMP-45（StatTrak™） | 野孩子 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,72.3,当前在售(84)
2023-6-13 21:53,UMP-45（StatTrak™） | 野孩子 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,60.6,当前在售(84)
2023-6-13 21:53,UMP-45（StatTrak™） | 野孩子 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,40,当前在售(84)
2023-6-13 21:53,蝴蝶刀（★） | 大马士革钢 (略有磨损),隐秘,★,匕首,略有磨损,7180,当前在售(151)
2023-6-13 21:53,蝴蝶刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8100,当前在售(151)
2023-6-13 21:53,蝴蝶刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,6477,当前在售(151)
2023-6-13 21:53,蝴蝶刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,6006.9,当前在售(151)
2023-6-13 21:53,蝴蝶刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,5975,当前在售(151)
2023-6-13 21:53,UMP-45 | 色如焦糖 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,51.78,当前在售(76)
2023-6-13 21:53,UMP-45 | 色如焦糖 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,228.59,当前在售(76)
2023-6-13 21:53,UMP-45 | 色如焦糖 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,48.98,当前在售(76)
2023-6-13 21:53,UMP-45 | 色如焦糖 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,55,当前在售(76)
2023-6-13 21:53,UMP-45 | 色如焦糖 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,50,当前在售(76)
2023-6-13 21:53,蝴蝶刀（★） | 澄澈之水 (略有磨损),隐秘,★,匕首,略有磨损,7645,当前在售(141)
2023-6-13 21:53,蝴蝶刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,8488.38,当前在售(141)
2023-6-13 21:53,蝴蝶刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,6700,当前在售(141)
2023-6-13 21:53,蝴蝶刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,5875,当前在售(141)
2023-6-13 21:53,蝴蝶刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,5696,当前在售(141)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,6444,当前在售(2)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2029.5,当前在售(2)
2023-6-13 21:53,SG 553 | 电子脉冲 (略有磨损),受限,普通,步枪,略有磨损,24.5,当前在售(595)
2023-6-13 21:53,SG 553 | 电子脉冲 (久经沙场),受限,普通,步枪,久经沙场,12.3,当前在售(595)
2023-6-13 21:53,SG 553 | 电子脉冲 (破损不堪),受限,普通,步枪,破损不堪,11.91,当前在售(595)
2023-6-13 21:53,SG 553 | 电子脉冲 (战痕累累),受限,普通,步枪,战痕累累,11.3,当前在售(595)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 深红之网 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2600,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1253.85,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1016.5,当前在售(3)
2023-6-13 21:53,暗影双匕（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,1350,当前在售(3)
2023-6-13 21:53,SG 553 | 浪花穿孔 (略有磨损),消费级,普通,步枪,略有磨损,0.17,当前在售(1000+)
2023-6-13 21:53,SG 553 | 浪花穿孔 (崭新出厂),消费级,普通,步枪,崭新出厂,1.21,当前在售(1000+)
2023-6-13 21:53,SG 553 | 浪花穿孔 (久经沙场),消费级,普通,步枪,久经沙场,0.14,当前在售(1000+)
2023-6-13 21:53,SG 553 | 浪花穿孔 (破损不堪),消费级,普通,步枪,破损不堪,0.13,当前在售(1000+)
2023-6-13 21:53,SG 553 | 浪花穿孔 (战痕累累),消费级,普通,步枪,战痕累累,0.12,当前在售(1000+)
2023-6-13 21:53,蝴蝶刀（★） | 都市伪装 (略有磨损),隐秘,★,匕首,略有磨损,5335,当前在售(133)
2023-6-13 21:53,蝴蝶刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,7500,当前在售(133)
2023-6-13 21:53,蝴蝶刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,4409.5,当前在售(133)
2023-6-13 21:53,蝴蝶刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,4299.99,当前在售(133)
