Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-3 22:23,蝴蝶刀（★） | 屠夫 (略有磨损) ,隐秘,★,匕首,略有磨损,10110,当前在售(286)
2023-6-3 22:23,蝴蝶刀（★） | 深红之网 (略有磨损) ,隐秘,★,匕首,略有磨损,15088,当前在售(277)
2023-6-3 22:23,蝴蝶刀（★） | 深红之网 (崭新出厂),隐秘,★,匕首,崭新出厂,46000,当前在售(277)
2023-6-3 22:23,蝴蝶刀（★） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,7140,当前在售(277)
2023-6-3 22:23,蝴蝶刀（★） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,6500,当前在售(277)
2023-6-3 22:23,蝴蝶刀（★） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,5750,当前在售(277)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 大马士革钢 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,978.49,当前在售(12)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,1340,当前在售(12)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,890.97,当前在售(12)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,1499.99,当前在售(12)
2023-6-3 22:23,SG 553 | 阿罗哈 (略有磨损) ,军规级,普通,步枪,略有磨损,0.74,当前在售(1000+)
2023-6-3 22:23,SG 553 | 阿罗哈 (崭新出厂),军规级,普通,步枪,崭新出厂,1.48,当前在售(1000+)
2023-6-3 22:23,SG 553 | 阿罗哈 (久经沙场),军规级,普通,步枪,久经沙场,0.4,当前在售(1000+)
2023-6-3 22:23,SG 553 | 阿罗哈 (破损不堪),军规级,普通,步枪,破损不堪,0.41,当前在售(1000+)
2023-6-3 22:23,SG 553 | 阿罗哈 (战痕累累),军规级,普通,步枪,战痕累累,0.33,当前在售(1000+)
2023-6-3 22:23,UMP-45 | 金铋辉煌 (略有磨损) ,受限,普通,微型冲锋枪,略有磨损,20.58,当前在售(111)
2023-6-3 22:23,UMP-45 | 金铋辉煌 (崭新出厂),受限,普通,微型冲锋枪,崭新出厂,33.16,当前在售(111)
2023-6-3 22:23,UMP-45 | 金铋辉煌 (久经沙场),受限,普通,微型冲锋枪,久经沙场,14.6,当前在售(111)
2023-6-3 22:23,UMP-45 | 金铋辉煌 (破损不堪),受限,普通,微型冲锋枪,破损不堪,13,当前在售(111)
2023-6-3 22:23,UMP-45 | 金铋辉煌 (战痕累累),受限,普通,微型冲锋枪,战痕累累,10.2,当前在售(111)
2023-6-3 22:23,蝴蝶刀（★） | 表面淬火 (略有磨损) ,隐秘,★,匕首,略有磨损,6750,当前在售(241)
2023-6-3 22:23,蝴蝶刀（★） | 表面淬火 (崭新出厂),隐秘,★,匕首,崭新出厂,9333,当前在售(241)
2023-6-3 22:23,蝴蝶刀（★） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,6159.5,当前在售(241)
2023-6-3 22:23,蝴蝶刀（★） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,5555,当前在售(241)
2023-6-3 22:23,蝴蝶刀（★） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,5298,当前在售(241)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 传说 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1639.89,当前在售(11)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,3551,当前在售(11)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,1328,当前在售(11)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,1195,当前在售(11)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,1077.5,当前在售(11)
2023-6-3 22:23,P2000 | 黑曜石 (略有磨损) ,受限,普通,手枪,略有磨损,15.16,当前在售(58)
2023-6-3 22:23,P2000 | 黑曜石 (崭新出厂),受限,普通,手枪,崭新出厂,29.7,当前在售(58)
2023-6-3 22:23,P2000 | 黑曜石 (久经沙场),受限,普通,手枪,久经沙场,9.08,当前在售(58)
2023-6-3 22:23,P2000 | 黑曜石 (破损不堪),受限,普通,手枪,破损不堪,8.28,当前在售(58)
2023-6-3 22:23,P2000 | 黑曜石 (战痕累累),受限,普通,手枪,战痕累累,6.75,当前在售(58)
2023-6-3 22:23,SG 553 | 青龙 (略有磨损) ,受限,普通,步枪,略有磨损,9.79,当前在售(1000+)
2023-6-3 22:23,SG 553 | 青龙 (崭新出厂),受限,普通,步枪,崭新出厂,17.24,当前在售(1000+)
2023-6-3 22:23,SG 553 | 青龙 (久经沙场),受限,普通,步枪,久经沙场,5.01,当前在售(1000+)
2023-6-3 22:23,SG 553 | 青龙 (破损不堪),受限,普通,步枪,破损不堪,4.65,当前在售(1000+)
2023-6-3 22:23,SG 553 | 青龙 (战痕累累),受限,普通,步枪,战痕累累,3.76,当前在售(1000+)
2023-6-3 22:23,UMP-45 | 逮捕者 (略有磨损) ,军规级,普通,微型冲锋枪,略有磨损,4.15,当前在售(133)
2023-6-3 22:23,UMP-45 | 逮捕者 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,6.28,当前在售(133)
2023-6-3 22:23,UMP-45 | 逮捕者 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,2.97,当前在售(133)
2023-6-3 22:23,UMP-45 | 逮捕者 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,2.47,当前在售(133)
2023-6-3 22:23,UMP-45 | 逮捕者 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,2.35,当前在售(133)
2023-6-3 22:23,SG 553 | 赛博之力 (略有磨损) ,军规级,普通,步枪,略有磨损,1.89,当前在售(1000+)
2023-6-3 22:23,SG 553 | 赛博之力 (崭新出厂),军规级,普通,步枪,崭新出厂,3.89,当前在售(1000+)
2023-6-3 22:23,SG 553 | 赛博之力 (久经沙场),军规级,普通,步枪,久经沙场,0.99,当前在售(1000+)
2023-6-3 22:23,SG 553 | 赛博之力 (破损不堪),军规级,普通,步枪,破损不堪,0.78,当前在售(1000+)
2023-6-3 22:23,SG 553 | 赛博之力 (战痕累累),军规级,普通,步枪,战痕累累,0.67,当前在售(1000+)
2023-6-3 22:23,蝴蝶刀（★） | 传说 (略有磨损) ,隐秘,★,匕首,略有磨损,26898,当前在售(229)
2023-6-3 22:23,蝴蝶刀（★） | 传说 (崭新出厂),隐秘,★,匕首,崭新出厂,49888,当前在售(229)
2023-6-3 22:23,蝴蝶刀（★） | 传说 (久经沙场),隐秘,★,匕首,久经沙场,14087,当前在售(229)
2023-6-3 22:23,蝴蝶刀（★） | 传说 (破损不堪),隐秘,★,匕首,破损不堪,10000,当前在售(229)
2023-6-3 22:23,蝴蝶刀（★） | 传说 (战痕累累),隐秘,★,匕首,战痕累累,7100,当前在售(229)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自动化 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1195,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,1400,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,970,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,1099.5,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,1100,当前在售(8)
2023-6-3 22:23,UMP-45（StatTrak™） | 野蛮剑齿虎 (略有磨损) ,保密,StatTrak™,微型冲锋枪,略有磨损,61.9,当前在售(102)
2023-6-3 22:23,UMP-45（StatTrak™） | 野蛮剑齿虎 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,142,当前在售(102)
2023-6-3 22:23,UMP-45（StatTrak™） | 野蛮剑齿虎 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,29.2,当前在售(102)
2023-6-3 22:23,UMP-45（StatTrak™） | 野蛮剑齿虎 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,25,当前在售(102)
2023-6-3 22:23,UMP-45（StatTrak™） | 野蛮剑齿虎 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,24.4,当前在售(102)
2023-6-3 22:23,P2000（纪念品） | 渐变琥珀 (略有磨损) ,受限,纪念品,手枪,略有磨损,97.73,当前在售(48)
2023-6-3 22:23,P2000（纪念品） | 渐变琥珀 (崭新出厂),受限,纪念品,手枪,崭新出厂,211,当前在售(48)
2023-6-3 22:23,P2000（纪念品） | 渐变琥珀 (久经沙场),受限,纪念品,手枪,久经沙场,72.57,当前在售(48)
2023-6-3 22:23,P2000（纪念品） | 渐变琥珀 (破损不堪),受限,纪念品,手枪,破损不堪,359,当前在售(48)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 澄澈之水 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,910,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,1000,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,749,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,799.99,当前在售(6)
2023-6-3 22:23,SG 553 | 锈蚀之刃 (略有磨损) ,军规级,普通,步枪,略有磨损,0.75,当前在售(1000+)
2023-6-3 22:23,SG 553 | 锈蚀之刃 (崭新出厂),军规级,普通,步枪,崭新出厂,1.44,当前在售(1000+)
2023-6-3 22:23,SG 553 | 锈蚀之刃 (久经沙场),军规级,普通,步枪,久经沙场,0.42,当前在售(1000+)
2023-6-3 22:23,SG 553 | 锈蚀之刃 (破损不堪),军规级,普通,步枪,破损不堪,0.34,当前在售(1000+)
2023-6-3 22:23,SG 553 | 锈蚀之刃 (战痕累累),军规级,普通,步枪,战痕累累,0.36,当前在售(1000+)
2023-6-3 22:23,蝴蝶刀（★） | 致命紫罗兰 (略有磨损) ,隐秘,★,匕首,略有磨损,8598,当前在售(143)
2023-6-3 22:23,蝴蝶刀（★） | 致命紫罗兰 (崭新出厂),隐秘,★,匕首,崭新出厂,18600,当前在售(143)
2023-6-3 22:23,蝴蝶刀（★） | 致命紫罗兰 (久经沙场),隐秘,★,匕首,久经沙场,5620,当前在售(143)
2023-6-3 22:23,蝴蝶刀（★） | 致命紫罗兰 (破损不堪),隐秘,★,匕首,破损不堪,5160,当前在售(143)
2023-6-3 22:23,蝴蝶刀（★） | 致命紫罗兰 (战痕累累),隐秘,★,匕首,战痕累累,4645,当前在售(143)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 表面淬火 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1500,当前在售(9)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,1180,当前在售(9)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,1098.5,当前在售(9)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,3500,当前在售(9)
2023-6-3 22:23,P2000 | 绝命密电 (略有磨损) ,军规级,普通,手枪,略有磨损,82,当前在售(36)
2023-6-3 22:23,P2000 | 绝命密电 (崭新出厂),军规级,普通,手枪,崭新出厂,86.99,当前在售(36)
2023-6-3 22:23,P2000 | 绝命密电 (久经沙场),军规级,普通,手枪,久经沙场,81.07,当前在售(36)
2023-6-3 22:23,P2000 | 绝命密电 (破损不堪),军规级,普通,手枪,破损不堪,82.06,当前在售(36)
2023-6-3 22:23,P2000 | 绝命密电 (战痕累累),军规级,普通,手枪,战痕累累,84.89,当前在售(36)
2023-6-3 22:23,SG 553 | 军队之辉 (略有磨损) ,消费级,普通,步枪,略有磨损,0.21,当前在售(872)
2023-6-3 22:23,SG 553 | 军队之辉 (崭新出厂),消费级,普通,步枪,崭新出厂,0.62,当前在售(872)
2023-6-3 22:23,SG 553 | 军队之辉 (久经沙场),消费级,普通,步枪,久经沙场,0.21,当前在售(872)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自由之手 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,1070,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自由之手 (崭新出厂),隐秘,★,匕首,崭新出厂,1400,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自由之手 (久经沙场),隐秘,★,匕首,久经沙场,988,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自由之手 (破损不堪),隐秘,★,匕首,破损不堪,899.5,当前在售(8)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 自由之手 (战痕累累),隐秘,★,匕首,战痕累累,929,当前在售(8)
2023-6-3 22:23,蝴蝶刀（★） | 大马士革钢 (略有磨损) ,隐秘,★,匕首,略有磨损,7189,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 大马士革钢 (崭新出厂),隐秘,★,匕首,崭新出厂,8200,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 大马士革钢 (久经沙场),隐秘,★,匕首,久经沙场,6517.5,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 大马士革钢 (破损不堪),隐秘,★,匕首,破损不堪,6169.5,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 大马士革钢 (战痕累累),隐秘,★,匕首,战痕累累,5915,当前在售(140)
2023-6-3 22:23,UMP-45（StatTrak™） | 支架 (略有磨损) ,受限,StatTrak™,微型冲锋枪,略有磨损,22.89,当前在售(91)
2023-6-3 22:23,UMP-45（StatTrak™） | 支架 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,41.6,当前在售(91)
2023-6-3 22:23,UMP-45（StatTrak™） | 支架 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,14,当前在售(91)
2023-6-3 22:23,UMP-45（StatTrak™） | 支架 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,12.92,当前在售(91)
2023-6-3 22:23,UMP-45（StatTrak™） | 支架 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,12.32,当前在售(91)
2023-6-3 22:23,UMP-45（StatTrak™） | 动量 (略有磨损) ,保密,StatTrak™,微型冲锋枪,略有磨损,71.69,当前在售(69)
2023-6-3 22:23,UMP-45（StatTrak™） | 动量 (崭新出厂),保密,StatTrak™,微型冲锋枪,崭新出厂,134.5,当前在售(69)
2023-6-3 22:23,UMP-45（StatTrak™） | 动量 (久经沙场),保密,StatTrak™,微型冲锋枪,久经沙场,45.9,当前在售(69)
2023-6-3 22:23,UMP-45（StatTrak™） | 动量 (破损不堪),保密,StatTrak™,微型冲锋枪,破损不堪,43,当前在售(69)
2023-6-3 22:23,UMP-45（StatTrak™） | 动量 (战痕累累),保密,StatTrak™,微型冲锋枪,战痕累累,41.84,当前在售(69)
2023-6-3 22:23,蝴蝶刀（★） | 澄澈之水 (略有磨损) ,隐秘,★,匕首,略有磨损,7750,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 澄澈之水 (崭新出厂),隐秘,★,匕首,崭新出厂,8700,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 澄澈之水 (久经沙场),隐秘,★,匕首,久经沙场,6650,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 澄澈之水 (破损不堪),隐秘,★,匕首,破损不堪,5800,当前在售(140)
2023-6-3 22:23,蝴蝶刀（★） | 澄澈之水 (战痕累累),隐秘,★,匕首,战痕累累,5600,当前在售(140)
2023-6-3 22:23,SG 553 | 黯翼 (略有磨损) ,受限,普通,步枪,略有磨损,4.96,当前在售(962)
2023-6-3 22:23,SG 553 | 黯翼 (崭新出厂),受限,普通,步枪,崭新出厂,12.9,当前在售(962)
2023-6-3 22:23,SG 553 | 黯翼 (久经沙场),受限,普通,步枪,久经沙场,2.84,当前在售(962)
2023-6-3 22:23,SG 553 | 黯翼 (破损不堪),受限,普通,步枪,破损不堪,2.38,当前在售(962)
2023-6-3 22:23,SG 553 | 黯翼 (战痕累累),受限,普通,步枪,战痕累累,2.14,当前在售(962)
2023-6-3 22:23,P2000（StatTrak™） | 黑曜石 (略有磨损) ,受限,StatTrak™,手枪,略有磨损,34.5,当前在售(28)
2023-6-3 22:23,P2000（StatTrak™） | 黑曜石 (崭新出厂),受限,StatTrak™,手枪,崭新出厂,89.66,当前在售(28)
2023-6-3 22:23,P2000（StatTrak™） | 黑曜石 (久经沙场),受限,StatTrak™,手枪,久经沙场,13,当前在售(28)
2023-6-3 22:23,P2000（StatTrak™） | 黑曜石 (破损不堪),受限,StatTrak™,手枪,破损不堪,13.7,当前在售(28)
2023-6-3 22:23,P2000（StatTrak™） | 黑曜石 (战痕累累),受限,StatTrak™,手枪,战痕累累,13.79,当前在售(28)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 人工染色 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,949.5,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,18888,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,759,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,1240,当前在售(6)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,887.48,当前在售(6)
2023-6-3 22:23,蝴蝶刀（★） | 都市伪装 (略有磨损) ,隐秘,★,匕首,略有磨损,5440,当前在售(124)
2023-6-3 22:23,蝴蝶刀（★） | 都市伪装 (崭新出厂),隐秘,★,匕首,崭新出厂,7898,当前在售(124)
2023-6-3 22:23,蝴蝶刀（★） | 都市伪装 (久经沙场),隐秘,★,匕首,久经沙场,4400,当前在售(124)
2023-6-3 22:23,蝴蝶刀（★） | 都市伪装 (破损不堪),隐秘,★,匕首,破损不堪,4248.95,当前在售(124)
2023-6-3 22:23,蝴蝶刀（★） | 都市伪装 (战痕累累),隐秘,★,匕首,战痕累累,4189.5,当前在售(124)
2023-6-3 22:23,SG 553 | 重金属摇滚 (略有磨损) ,军规级,普通,步枪,略有磨损,1.09,当前在售(921)
2023-6-3 22:23,SG 553 | 重金属摇滚 (崭新出厂),军规级,普通,步枪,崭新出厂,2.94,当前在售(921)
2023-6-3 22:23,SG 553 | 重金属摇滚 (久经沙场),军规级,普通,步枪,久经沙场,0.63,当前在售(921)
2023-6-3 22:23,SG 553 | 重金属摇滚 (破损不堪),军规级,普通,步枪,破损不堪,0.53,当前在售(921)
2023-6-3 22:23,SG 553 | 重金属摇滚 (战痕累累),军规级,普通,步枪,战痕累累,0.55,当前在售(921)
2023-6-3 22:23,P2000（StatTrak™） | 珊瑚树 (略有磨损) ,保密,StatTrak™,手枪,略有磨损,95.39,当前在售(31)
2023-6-3 22:23,P2000（StatTrak™） | 珊瑚树 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,300,当前在售(31)
2023-6-3 22:23,P2000（StatTrak™） | 珊瑚树 (久经沙场),保密,StatTrak™,手枪,久经沙场,67.21,当前在售(31)
2023-6-3 22:23,蝴蝶刀（★） | 自动化 (略有磨损) ,隐秘,★,匕首,略有磨损,13487,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 自动化 (崭新出厂),隐秘,★,匕首,崭新出厂,18100,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 自动化 (久经沙场),隐秘,★,匕首,久经沙场,10288,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 自动化 (破损不堪),隐秘,★,匕首,破损不堪,9249.5,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 自动化 (战痕累累),隐秘,★,匕首,战痕累累,8100,当前在售(114)
2023-6-3 22:23,SG 553 | 危险距离 (略有磨损) ,军规级,普通,步枪,略有磨损,1,当前在售(511)
2023-6-3 22:23,SG 553 | 危险距离 (崭新出厂),军规级,普通,步枪,崭新出厂,2.4,当前在售(511)
2023-6-3 22:23,SG 553 | 危险距离 (久经沙场),军规级,普通,步枪,久经沙场,0.43,当前在售(511)
2023-6-3 22:23,SG 553 | 危险距离 (破损不堪),军规级,普通,步枪,破损不堪,0.41,当前在售(511)
2023-6-3 22:23,SG 553 | 危险距离 (战痕累累),军规级,普通,步枪,战痕累累,0.35,当前在售(511)
2023-6-3 22:23,P2000（StatTrak™） | 火灵 (略有磨损) ,隐秘,StatTrak™,手枪,略有磨损,455,当前在售(29)
2023-6-3 22:23,P2000（StatTrak™） | 火灵 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,709.9,当前在售(29)
2023-6-3 22:23,P2000（StatTrak™） | 火灵 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,260,当前在售(29)
2023-6-3 22:23,P2000（StatTrak™） | 火灵 (战痕累累),隐秘,StatTrak™,手枪,战痕累累,228.97,当前在售(29)
2023-6-3 22:23,蝴蝶刀（★） | 噩梦之夜 (略有磨损) ,隐秘,★,匕首,略有磨损,7140,当前在售(131)
2023-6-3 22:23,蝴蝶刀（★） | 噩梦之夜 (崭新出厂),隐秘,★,匕首,崭新出厂,14300,当前在售(131)
2023-6-3 22:23,蝴蝶刀（★） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,5200,当前在售(131)
2023-6-3 22:23,蝴蝶刀（★） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,4845,当前在售(131)
2023-6-3 22:23,蝴蝶刀（★） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,4620,当前在售(131)
2023-6-3 22:23,P2000 | 工业牧草 (略有磨损) ,工业级,普通,手枪,略有磨损,11.12,当前在售(19)
2023-6-3 22:23,P2000 | 工业牧草 (崭新出厂),工业级,普通,手枪,崭新出厂,38.06,当前在售(19)
2023-6-3 22:23,P2000 | 工业牧草 (久经沙场),工业级,普通,手枪,久经沙场,6.97,当前在售(19)
2023-6-3 22:23,P2000 | 工业牧草 (破损不堪),工业级,普通,手枪,破损不堪,7.4,当前在售(19)
2023-6-3 22:23,P2000 | 工业牧草 (战痕累累),工业级,普通,手枪,战痕累累,6,当前在售(19)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 蓝钢 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,888.88,当前在售(4)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 蓝钢 (崭新出厂),隐秘,★,匕首,崭新出厂,5000,当前在售(4)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,820.3,当前在售(4)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,900,当前在售(4)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,999.5,当前在售(4)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 多普勒 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,7199,当前在售(2)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,2156,当前在售(2)
2023-6-3 22:23,蝴蝶刀（★） | 人工染色 (略有磨损) ,隐秘,★,匕首,略有磨损,5450,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 人工染色 (崭新出厂),隐秘,★,匕首,崭新出厂,6744.5,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 人工染色 (久经沙场),隐秘,★,匕首,久经沙场,5145,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 人工染色 (破损不堪),隐秘,★,匕首,破损不堪,4915,当前在售(114)
2023-6-3 22:23,蝴蝶刀（★） | 人工染色 (战痕累累),隐秘,★,匕首,战痕累累,4840,当前在售(114)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 深红之网 (略有磨损) ,隐秘,★ StatTrak™,匕首,略有磨损,2780,当前在售(3)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,1258.99,当前在售(3)
2023-6-3 22:23,暗影双匕（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,1019.5,当前在售(3)
