Time,Full_name,Quality,Type,Kind,Exterior,Price,OnSale
2023-6-11 21:4,PP-野牛（StatTrak™） | 太空猫 (崭新出厂),受限,StatTrak™,微型冲锋枪,崭新出厂,19.5,当前在售(496)
2023-6-11 21:4,PP-野牛（StatTrak™） | 太空猫 (久经沙场),受限,StatTrak™,微型冲锋枪,久经沙场,3.25,当前在售(496)
2023-6-11 21:4,PP-野牛（StatTrak™） | 太空猫 (破损不堪),受限,StatTrak™,微型冲锋枪,破损不堪,3.58,当前在售(496)
2023-6-11 21:4,PP-野牛（StatTrak™） | 太空猫 (战痕累累),受限,StatTrak™,微型冲锋枪,战痕累累,2.2,当前在售(496)
2023-6-11 21:4,驾驶手套（★） | 墨绿色调 (略有磨损),非凡,★,手套,略有磨损,594,当前在售(106)
2023-6-11 21:4,驾驶手套（★） | 墨绿色调 (崭新出厂),非凡,★,手套,崭新出厂,3199,当前在售(106)
2023-6-11 21:4,驾驶手套（★） | 墨绿色调 (久经沙场),非凡,★,手套,久经沙场,353,当前在售(106)
2023-6-11 21:4,驾驶手套（★） | 墨绿色调 (破损不堪),非凡,★,手套,破损不堪,346.7,当前在售(106)
2023-6-11 21:4,驾驶手套（★） | 墨绿色调 (战痕累累),非凡,★,手套,战痕累累,340,当前在售(106)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 美洲驼炮 (略有磨损),保密,StatTrak™,手枪,略有磨损,64.6,当前在售(68)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 美洲驼炮 (崭新出厂),保密,StatTrak™,手枪,崭新出厂,229.62,当前在售(68)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 美洲驼炮 (久经沙场),保密,StatTrak™,手枪,久经沙场,38,当前在售(68)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 美洲驼炮 (破损不堪),保密,StatTrak™,手枪,破损不堪,37.78,当前在售(68)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 美洲驼炮 (战痕累累),保密,StatTrak™,手枪,战痕累累,26.79,当前在售(68)
2023-6-11 21:4,加利尔 AR（StatTrak™） | 橙黄 DDPAT (略有磨损),受限,StatTrak™,步枪,略有磨损,163.37,当前在售(21)
2023-6-11 21:4,加利尔 AR（StatTrak™） | 橙黄 DDPAT (崭新出厂),受限,StatTrak™,步枪,崭新出厂,3999,当前在售(21)
2023-6-11 21:4,加利尔 AR（StatTrak™） | 橙黄 DDPAT (久经沙场),受限,StatTrak™,步枪,久经沙场,150.97,当前在售(21)
2023-6-11 21:4,加利尔 AR（StatTrak™） | 橙黄 DDPAT (破损不堪),受限,StatTrak™,步枪,破损不堪,175.27,当前在售(21)
2023-6-11 21:4,加利尔 AR（StatTrak™） | 橙黄 DDPAT (战痕累累),受限,StatTrak™,步枪,战痕累累,148.5,当前在售(21)
2023-6-11 21:4,PP-野牛 | 买定离手 (略有磨损),保密,普通,微型冲锋枪,略有磨损,29.6,当前在售(429)
2023-6-11 21:4,PP-野牛 | 买定离手 (崭新出厂),保密,普通,微型冲锋枪,崭新出厂,74.29,当前在售(429)
2023-6-11 21:4,PP-野牛 | 买定离手 (久经沙场),保密,普通,微型冲锋枪,久经沙场,17.29,当前在售(429)
2023-6-11 21:4,PP-野牛 | 买定离手 (破损不堪),保密,普通,微型冲锋枪,破损不堪,13.48,当前在售(429)
2023-6-11 21:4,PP-野牛 | 买定离手 (战痕累累),保密,普通,微型冲锋枪,战痕累累,10.56,当前在售(429)
2023-6-11 21:4,驾驶手套（★） | 菱背蛇纹 (略有磨损),非凡,★,手套,略有磨损,2185,当前在售(88)
2023-6-11 21:4,驾驶手套（★） | 菱背蛇纹 (崭新出厂),非凡,★,手套,崭新出厂,13332,当前在售(88)
2023-6-11 21:4,驾驶手套（★） | 菱背蛇纹 (久经沙场),非凡,★,手套,久经沙场,1055,当前在售(88)
2023-6-11 21:4,驾驶手套（★） | 菱背蛇纹 (破损不堪),非凡,★,手套,破损不堪,834.9,当前在售(88)
2023-6-11 21:4,驾驶手套（★） | 菱背蛇纹 (战痕累累),非凡,★,手套,战痕累累,580,当前在售(88)
2023-6-11 21:4,刺刀（★ StatTrak™） | 蓝钢 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2770,当前在售(7)
2023-6-11 21:4,刺刀（★ StatTrak™） | 蓝钢 (久经沙场),隐秘,★,匕首,久经沙场,2609.73,当前在售(7)
2023-6-11 21:4,刺刀（★ StatTrak™） | 蓝钢 (破损不堪),隐秘,★,匕首,破损不堪,2499,当前在售(7)
2023-6-11 21:4,刺刀（★ StatTrak™） | 蓝钢 (战痕累累),隐秘,★,匕首,战痕累累,2499.5,当前在售(7)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 生存主义者 (略有磨损),军规级,StatTrak™,手枪,略有磨损,3.74,当前在售(65)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 生存主义者 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,7.31,当前在售(65)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 生存主义者 (久经沙场),军规级,StatTrak™,手枪,久经沙场,1.9,当前在售(65)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 生存主义者 (破损不堪),军规级,StatTrak™,手枪,破损不堪,1.55,当前在售(65)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 生存主义者 (战痕累累),军规级,StatTrak™,手枪,战痕累累,1.23,当前在售(65)
2023-6-11 21:4,PP-野牛 | 都市虚线 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,0.26,当前在售(390)
2023-6-11 21:4,PP-野牛 | 都市虚线 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,0.92,当前在售(390)
2023-6-11 21:4,PP-野牛 | 都市虚线 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,0.2,当前在售(390)
2023-6-11 21:4,PP-野牛 | 都市虚线 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,0.24,当前在售(390)
2023-6-11 21:4,PP-野牛 | 都市虚线 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,0.19,当前在售(390)
2023-6-11 21:4,驾驶手套（★） | 深红织物 (略有磨损),非凡,★,手套,略有磨损,6300,当前在售(71)
2023-6-11 21:4,驾驶手套（★） | 深红织物 (崭新出厂),非凡,★,手套,崭新出厂,22000,当前在售(71)
2023-6-11 21:4,驾驶手套（★） | 深红织物 (久经沙场),非凡,★,手套,久经沙场,2499.5,当前在售(71)
2023-6-11 21:4,驾驶手套（★） | 深红织物 (破损不堪),非凡,★,手套,破损不堪,2098.5,当前在售(71)
2023-6-11 21:4,驾驶手套（★） | 深红织物 (战痕累累),非凡,★,手套,战痕累累,1229,当前在售(71)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 渐变之色 (略有磨损),隐秘,StatTrak™,手枪,略有磨损,195,当前在售(93)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 渐变之色 (崭新出厂),隐秘,StatTrak™,手枪,崭新出厂,459,当前在售(93)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 渐变之色 (久经沙场),隐秘,StatTrak™,手枪,久经沙场,99.87,当前在售(93)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 渐变之色 (破损不堪),隐秘,StatTrak™,手枪,破损不堪,158.19,当前在售(93)
2023-6-11 21:4,驾驶手套（★） | 护卫 (略有磨损),非凡,★,手套,略有磨损,939.5,当前在售(34)
2023-6-11 21:4,驾驶手套（★） | 护卫 (崭新出厂),非凡,★,手套,崭新出厂,3650,当前在售(34)
2023-6-11 21:4,驾驶手套（★） | 护卫 (久经沙场),非凡,★,手套,久经沙场,540,当前在售(34)
2023-6-11 21:4,驾驶手套（★） | 护卫 (破损不堪),非凡,★,手套,破损不堪,549.5,当前在售(34)
2023-6-11 21:4,驾驶手套（★） | 护卫 (战痕累累),非凡,★,手套,战痕累累,463,当前在售(34)
2023-6-11 21:4,R8 左轮手枪 | 记忆碎片 (略有磨损),军规级,普通,手枪,略有磨损,5.59,当前在售(33)
2023-6-11 21:4,R8 左轮手枪 | 记忆碎片 (崭新出厂),军规级,普通,手枪,崭新出厂,8.83,当前在售(33)
2023-6-11 21:4,R8 左轮手枪 | 记忆碎片 (久经沙场),军规级,普通,手枪,久经沙场,5.39,当前在售(33)
2023-6-11 21:4,R8 左轮手枪 | 记忆碎片 (破损不堪),军规级,普通,手枪,破损不堪,8.39,当前在售(33)
2023-6-11 21:4,R8 左轮手枪 | 记忆碎片 (战痕累累),军规级,普通,手枪,战痕累累,6.01,当前在售(33)
2023-6-11 21:4,刺刀（★ StatTrak™） | 森林 DDPAT (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2110,当前在售(10)
2023-6-11 21:4,刺刀（★ StatTrak™） | 森林 DDPAT (久经沙场),隐秘,★,匕首,久经沙场,1678.98,当前在售(10)
2023-6-11 21:4,刺刀（★ StatTrak™） | 森林 DDPAT (战痕累累),隐秘,★,匕首,战痕累累,1748.5,当前在售(10)
2023-6-11 21:4,刺刀（★ StatTrak™） | 深红之网 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,4108,当前在售(13)
2023-6-11 21:4,刺刀（★ StatTrak™） | 深红之网 (久经沙场),隐秘,★,匕首,久经沙场,2669,当前在售(13)
2023-6-11 21:4,刺刀（★ StatTrak™） | 深红之网 (破损不堪),隐秘,★,匕首,破损不堪,2560,当前在售(13)
2023-6-11 21:4,刺刀（★ StatTrak™） | 深红之网 (战痕累累),隐秘,★,匕首,战痕累累,2500,当前在售(13)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 记忆碎片 (略有磨损),军规级,StatTrak™,手枪,略有磨损,9.07,当前在售(61)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 记忆碎片 (崭新出厂),军规级,StatTrak™,手枪,崭新出厂,30,当前在售(61)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 记忆碎片 (久经沙场),军规级,StatTrak™,手枪,久经沙场,3.85,当前在售(61)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 记忆碎片 (破损不堪),军规级,StatTrak™,手枪,破损不堪,7,当前在售(61)
2023-6-11 21:4,R8 左轮手枪（StatTrak™） | 记忆碎片 (战痕累累),军规级,StatTrak™,手枪,战痕累累,4.5,当前在售(61)
2023-6-11 21:4,加利尔 AR（StatTrak™） | ~甜甜的~ (略有磨损),保密,StatTrak™,步枪,略有磨损,499.49,当前在售(22)
2023-6-11 21:4,加利尔 AR（StatTrak™） | ~甜甜的~ (崭新出厂),保密,StatTrak™,步枪,崭新出厂,799.4,当前在售(22)
2023-6-11 21:4,加利尔 AR（StatTrak™） | ~甜甜的~ (久经沙场),保密,StatTrak™,步枪,久经沙场,470,当前在售(22)
2023-6-11 21:4,加利尔 AR（StatTrak™） | ~甜甜的~ (破损不堪),保密,StatTrak™,步枪,破损不堪,400,当前在售(22)
2023-6-11 21:4,PP-野牛（纪念品） | 化工之绿 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,17.5,当前在售(339)
2023-6-11 21:4,PP-野牛（纪念品） | 化工之绿 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,148,当前在售(339)
2023-6-11 21:4,PP-野牛（纪念品） | 化工之绿 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,4.89,当前在售(339)
2023-6-11 21:4,PP-野牛（纪念品） | 化工之绿 (破损不堪),工业级,纪念品,微型冲锋枪,破损不堪,4.55,当前在售(339)
2023-6-11 21:4,PP-野牛（纪念品） | 化工之绿 (战痕累累),工业级,纪念品,微型冲锋枪,战痕累累,3.95,当前在售(339)
2023-6-11 21:4,R8 左轮手枪（纪念品） | 渐变琥珀 (略有磨损),保密,纪念品,手枪,略有磨损,558,当前在售(16)
2023-6-11 21:4,R8 左轮手枪（纪念品） | 渐变琥珀 (崭新出厂),保密,纪念品,手枪,崭新出厂,2400,当前在售(16)
2023-6-11 21:4,R8 左轮手枪（纪念品） | 渐变琥珀 (久经沙场),保密,纪念品,手枪,久经沙场,319,当前在售(16)
2023-6-11 21:4,刺刀（★ StatTrak™） | 多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,5120,当前在售(5)
2023-6-11 21:4,刺刀（★ StatTrak™） | 多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,4900,当前在售(5)
2023-6-11 21:4,PP-野牛（StatTrak™） | 黑夜暴乱 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,1.58,当前在售(323)
2023-6-11 21:4,PP-野牛（StatTrak™） | 黑夜暴乱 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,4.12,当前在售(323)
2023-6-11 21:4,PP-野牛（StatTrak™） | 黑夜暴乱 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,0.61,当前在售(323)
2023-6-11 21:4,PP-野牛（StatTrak™） | 黑夜暴乱 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,0.79,当前在售(323)
2023-6-11 21:4,PP-野牛（StatTrak™） | 黑夜暴乱 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,0.56,当前在售(323)
2023-6-11 21:4,驾驶手套（★） | 月色织物 (略有磨损),非凡,★,手套,略有磨损,2815,当前在售(40)
2023-6-11 21:4,驾驶手套（★） | 月色织物 (崭新出厂),非凡,★,手套,崭新出厂,7198.6,当前在售(40)
2023-6-11 21:4,驾驶手套（★） | 月色织物 (久经沙场),非凡,★,手套,久经沙场,1112.38,当前在售(40)
2023-6-11 21:4,驾驶手套（★） | 月色织物 (破损不堪),非凡,★,手套,破损不堪,959,当前在售(40)
2023-6-11 21:4,驾驶手套（★） | 月色织物 (战痕累累),非凡,★,手套,战痕累累,583,当前在售(40)
2023-6-11 21:4,Tec-9 | 冰冠 (略有磨损),军规级,普通,手枪,略有磨损,2.2,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 冰冠 (崭新出厂),军规级,普通,手枪,崭新出厂,3.82,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 冰冠 (久经沙场),军规级,普通,手枪,久经沙场,0.62,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 冰冠 (破损不堪),军规级,普通,手枪,破损不堪,0.73,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 冰冠 (战痕累累),军规级,普通,手枪,战痕累累,0.61,当前在售(1000+)
2023-6-11 21:4,刺刀（★ StatTrak™） | 北方森林 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2450,当前在售(5)
2023-6-11 21:4,刺刀（★ StatTrak™） | 北方森林 (久经沙场),隐秘,★,匕首,久经沙场,1698.99,当前在售(5)
2023-6-11 21:4,刺刀（★ StatTrak™） | 北方森林 (破损不堪),隐秘,★,匕首,破损不堪,1688,当前在售(5)
2023-6-11 21:4,刺刀（★ StatTrak™） | 北方森林 (战痕累累),隐秘,★,匕首,战痕累累,1687.99,当前在售(5)
2023-6-11 21:4,Tec-9 | 地下水 (略有磨损),消费级,普通,手枪,略有磨损,0.18,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 地下水 (崭新出厂),消费级,普通,手枪,崭新出厂,1.96,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 地下水 (久经沙场),消费级,普通,手枪,久经沙场,0.15,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 地下水 (破损不堪),消费级,普通,手枪,破损不堪,0.15,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 地下水 (战痕累累),消费级,普通,手枪,战痕累累,0.14,当前在售(1000+)
2023-6-11 21:4,刺刀（★ StatTrak™） | 枯焦之色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2199,当前在售(4)
2023-6-11 21:4,刺刀（★ StatTrak™） | 枯焦之色 (久经沙场),隐秘,★,匕首,久经沙场,1740,当前在售(4)
2023-6-11 21:4,刺刀（★ StatTrak™） | 枯焦之色 (破损不堪),隐秘,★,匕首,破损不堪,1640.2,当前在售(4)
2023-6-11 21:4,刺刀（★ StatTrak™） | 枯焦之色 (战痕累累),隐秘,★,匕首,战痕累累,1799,当前在售(4)
2023-6-11 21:4,PP-野牛 | 安乐蜥 (略有磨损),消费级,普通,微型冲锋枪,略有磨损,1.16,当前在售(165)
2023-6-11 21:4,PP-野牛 | 安乐蜥 (崭新出厂),消费级,普通,微型冲锋枪,崭新出厂,1.55,当前在售(165)
2023-6-11 21:4,PP-野牛 | 安乐蜥 (久经沙场),消费级,普通,微型冲锋枪,久经沙场,1.08,当前在售(165)
2023-6-11 21:4,PP-野牛 | 安乐蜥 (破损不堪),消费级,普通,微型冲锋枪,破损不堪,1.04,当前在售(165)
2023-6-11 21:4,PP-野牛 | 安乐蜥 (战痕累累),消费级,普通,微型冲锋枪,战痕累累,1.05,当前在售(165)
2023-6-11 21:4,加利尔 AR | 隐蔽猎手 (略有磨损),消费级,普通,步枪,略有磨损,7.78,当前在售(18)
2023-6-11 21:4,加利尔 AR | 隐蔽猎手 (崭新出厂),消费级,普通,步枪,崭新出厂,25.68,当前在售(18)
2023-6-11 21:4,加利尔 AR | 隐蔽猎手 (久经沙场),消费级,普通,步枪,久经沙场,6.67,当前在售(18)
2023-6-11 21:4,加利尔 AR | 隐蔽猎手 (破损不堪),消费级,普通,步枪,破损不堪,9.49,当前在售(18)
2023-6-11 21:4,加利尔 AR | 隐蔽猎手 (战痕累累),消费级,普通,步枪,战痕累累,6.26,当前在售(18)
2023-6-11 21:4,刺刀（★ StatTrak™） | 屠夫 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,4155,当前在售(4)
2023-6-11 21:4,刺刀（★ StatTrak™） | 屠夫 (崭新出厂),隐秘,★,匕首,崭新出厂,5184,当前在售(4)
2023-6-11 21:4,刺刀（★ StatTrak™） | 屠夫 (久经沙场),隐秘,★,匕首,久经沙场,3289,当前在售(4)
2023-6-11 21:4,PP-野牛 | 午夜行动 (略有磨损),工业级,普通,微型冲锋枪,略有磨损,0.94,当前在售(391)
2023-6-11 21:4,PP-野牛 | 午夜行动 (崭新出厂),工业级,普通,微型冲锋枪,崭新出厂,1.95,当前在售(391)
2023-6-11 21:4,PP-野牛 | 午夜行动 (久经沙场),工业级,普通,微型冲锋枪,久经沙场,0.6,当前在售(391)
2023-6-11 21:4,PP-野牛 | 午夜行动 (破损不堪),工业级,普通,微型冲锋枪,破损不堪,0.65,当前在售(391)
2023-6-11 21:4,PP-野牛 | 午夜行动 (战痕累累),工业级,普通,微型冲锋枪,战痕累累,0.63,当前在售(391)
2023-6-11 21:4,刺刀（★ StatTrak™） | 表面淬火 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,3777,当前在售(6)
2023-6-11 21:4,刺刀（★ StatTrak™） | 表面淬火 (久经沙场),隐秘,★,匕首,久经沙场,4600,当前在售(6)
2023-6-11 21:4,刺刀（★ StatTrak™） | 表面淬火 (破损不堪),隐秘,★,匕首,破损不堪,3899.5,当前在售(6)
2023-6-11 21:4,刺刀（★ StatTrak™） | 表面淬火 (战痕累累),隐秘,★,匕首,战痕累累,3200,当前在售(6)
2023-6-11 21:4,裹手（★） | 套印 (略有磨损),非凡,★,手套,略有磨损,3547.5,当前在售(288)
2023-6-11 21:4,裹手（★） | 套印 (崭新出厂),非凡,★,手套,崭新出厂,8737,当前在售(288)
2023-6-11 21:4,裹手（★） | 套印 (久经沙场),非凡,★,手套,久经沙场,1866.66,当前在售(288)
2023-6-11 21:4,裹手（★） | 套印 (破损不堪),非凡,★,手套,破损不堪,1511,当前在售(288)
2023-6-11 21:4,裹手（★） | 套印 (战痕累累),非凡,★,手套,战痕累累,1014.5,当前在售(288)
2023-6-11 21:4,PP-野牛 | 黄铜 (略有磨损),军规级,普通,微型冲锋枪,略有磨损,12.99,当前在售(259)
2023-6-11 21:4,PP-野牛 | 黄铜 (崭新出厂),军规级,普通,微型冲锋枪,崭新出厂,20.83,当前在售(259)
2023-6-11 21:4,PP-野牛 | 黄铜 (久经沙场),军规级,普通,微型冲锋枪,久经沙场,9,当前在售(259)
2023-6-11 21:4,PP-野牛 | 黄铜 (破损不堪),军规级,普通,微型冲锋枪,破损不堪,8.36,当前在售(259)
2023-6-11 21:4,PP-野牛 | 黄铜 (战痕累累),军规级,普通,微型冲锋枪,战痕累累,7,当前在售(259)
2023-6-11 21:4,Tec-9 | 陆军网格 (略有磨损),消费级,普通,手枪,略有磨损,0.15,当前在售(993)
2023-6-11 21:4,Tec-9 | 陆军网格 (崭新出厂),消费级,普通,手枪,崭新出厂,0.4,当前在售(993)
2023-6-11 21:4,Tec-9 | 陆军网格 (久经沙场),消费级,普通,手枪,久经沙场,0.12,当前在售(993)
2023-6-11 21:4,Tec-9 | 陆军网格 (破损不堪),消费级,普通,手枪,破损不堪,0.12,当前在售(993)
2023-6-11 21:4,Tec-9 | 陆军网格 (战痕累累),消费级,普通,手枪,战痕累累,0.11,当前在售(993)
2023-6-11 21:4,加利尔 AR（纪念品） | 贤者涂装 (略有磨损),消费级,纪念品,步枪,略有磨损,179,当前在售(21)
2023-6-11 21:4,加利尔 AR（纪念品） | 贤者涂装 (久经沙场),消费级,纪念品,步枪,久经沙场,44.43,当前在售(21)
2023-6-11 21:4,加利尔 AR（纪念品） | 贤者涂装 (破损不堪),消费级,纪念品,步枪,破损不堪,89.99,当前在售(21)
2023-6-11 21:4,加利尔 AR（纪念品） | 贤者涂装 (战痕累累),消费级,纪念品,步枪,战痕累累,167.99,当前在售(21)
2023-6-11 21:4,刺刀（★ StatTrak™） | 渐变之色 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,8500,当前在售(4)
2023-6-11 21:4,刺刀（★ StatTrak™） | 渐变之色 (崭新出厂),隐秘,★,匕首,崭新出厂,7898,当前在售(4)
2023-6-11 21:4,PP-野牛（纪念品） | 都市虚线 (略有磨损),消费级,纪念品,微型冲锋枪,略有磨损,3.87,当前在售(227)
2023-6-11 21:4,PP-野牛（纪念品） | 都市虚线 (崭新出厂),消费级,纪念品,微型冲锋枪,崭新出厂,59.79,当前在售(227)
2023-6-11 21:4,PP-野牛（纪念品） | 都市虚线 (久经沙场),消费级,纪念品,微型冲锋枪,久经沙场,1.49,当前在售(227)
2023-6-11 21:4,PP-野牛（纪念品） | 都市虚线 (破损不堪),消费级,纪念品,微型冲锋枪,破损不堪,3.39,当前在售(227)
2023-6-11 21:4,PP-野牛（纪念品） | 都市虚线 (战痕累累),消费级,纪念品,微型冲锋枪,战痕累累,1.5,当前在售(227)
2023-6-11 21:4,Tec-9 | 叛逆 (略有磨损),军规级,普通,手枪,略有磨损,1.72,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 叛逆 (崭新出厂),军规级,普通,手枪,崭新出厂,3.38,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 叛逆 (久经沙场),军规级,普通,手枪,久经沙场,0.98,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 叛逆 (破损不堪),军规级,普通,手枪,破损不堪,0.73,当前在售(1000+)
2023-6-11 21:4,Tec-9 | 叛逆 (战痕累累),军规级,普通,手枪,战痕累累,0.67,当前在售(1000+)
2023-6-11 21:4,加利尔 AR | 警告！ (略有磨损),受限,普通,步枪,略有磨损,251.49,当前在售(17)
2023-6-11 21:4,加利尔 AR | 警告！ (崭新出厂),受限,普通,步枪,崭新出厂,259,当前在售(17)
2023-6-11 21:4,加利尔 AR | 警告！ (久经沙场),受限,普通,步枪,久经沙场,287.5,当前在售(17)
2023-6-11 21:4,加利尔 AR | 警告！ (破损不堪),受限,普通,步枪,破损不堪,222.5,当前在售(17)
2023-6-11 21:4,加利尔 AR | 警告！ (战痕累累),受限,普通,步枪,战痕累累,300,当前在售(17)
2023-6-11 21:4,裹手（★） | 钴蓝骷髅 (略有磨损),非凡,★,手套,略有磨损,6960,当前在售(214)
2023-6-11 21:4,裹手（★） | 钴蓝骷髅 (崭新出厂),非凡,★,手套,崭新出厂,19999,当前在售(214)
2023-6-11 21:4,裹手（★） | 钴蓝骷髅 (久经沙场),非凡,★,手套,久经沙场,3317.5,当前在售(214)
2023-6-11 21:4,裹手（★） | 钴蓝骷髅 (破损不堪),非凡,★,手套,破损不堪,2699,当前在售(214)
2023-6-11 21:4,裹手（★） | 钴蓝骷髅 (战痕累累),非凡,★,手套,战痕累累,2158.5,当前在售(214)
2023-6-11 21:4,刺刀（★ StatTrak™） | 噩梦之夜 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,2899,当前在售(2)
2023-6-11 21:4,刺刀（★ StatTrak™） | 噩梦之夜 (久经沙场),隐秘,★,匕首,久经沙场,1850,当前在售(2)
2023-6-11 21:4,刺刀（★ StatTrak™） | 噩梦之夜 (破损不堪),隐秘,★,匕首,破损不堪,1991,当前在售(2)
2023-6-11 21:4,刺刀（★ StatTrak™） | 噩梦之夜 (战痕累累),隐秘,★,匕首,战痕累累,2170.99,当前在售(2)
2023-6-11 21:4,刺刀（★ StatTrak™） | 伽玛多普勒 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,17000,当前在售(2)
2023-6-11 21:4,刺刀（★ StatTrak™） | 伽玛多普勒 (崭新出厂),隐秘,★,匕首,崭新出厂,6388,当前在售(2)
2023-6-11 21:4,刺刀（★ StatTrak™） | 渐变大理石 (略有磨损),隐秘,★ StatTrak™,匕首,略有磨损,6738.71,当前在售(3)
2023-6-11 21:4,刺刀（★ StatTrak™） | 渐变大理石 (崭新出厂),隐秘,★,匕首,崭新出厂,6200,当前在售(3)
2023-6-11 21:4,PP-野牛（StatTrak™） | 透光区 (略有磨损),军规级,StatTrak™,微型冲锋枪,略有磨损,9.88,当前在售(212)
2023-6-11 21:4,PP-野牛（StatTrak™） | 透光区 (崭新出厂),军规级,StatTrak™,微型冲锋枪,崭新出厂,36.5,当前在售(212)
2023-6-11 21:4,PP-野牛（StatTrak™） | 透光区 (久经沙场),军规级,StatTrak™,微型冲锋枪,久经沙场,3.67,当前在售(212)
2023-6-11 21:4,PP-野牛（StatTrak™） | 透光区 (破损不堪),军规级,StatTrak™,微型冲锋枪,破损不堪,2.49,当前在售(212)
2023-6-11 21:4,PP-野牛（StatTrak™） | 透光区 (战痕累累),军规级,StatTrak™,微型冲锋枪,战痕累累,1.98,当前在售(212)
2023-6-11 21:4,Tec-9 | 晶红石英 (略有磨损),受限,普通,手枪,略有磨损,1.23,当前在售(860)
2023-6-11 21:4,Tec-9 | 晶红石英 (崭新出厂),受限,普通,手枪,崭新出厂,1.6,当前在售(860)
2023-6-11 21:4,Tec-9 | 晶红石英 (久经沙场),受限,普通,手枪,久经沙场,1.27,当前在售(860)
2023-6-11 21:4,Tec-9 | 晶红石英 (破损不堪),受限,普通,手枪,破损不堪,1.92,当前在售(860)
2023-6-11 21:4,加利尔 AR | 冬之森林 (略有磨损),工业级,普通,步枪,略有磨损,94.66,当前在售(16)
2023-6-11 21:4,加利尔 AR | 冬之森林 (崭新出厂),工业级,普通,步枪,崭新出厂,1236.67,当前在售(16)
2023-6-11 21:4,加利尔 AR | 冬之森林 (久经沙场),工业级,普通,步枪,久经沙场,29.3,当前在售(16)
2023-6-11 21:4,加利尔 AR | 冬之森林 (破损不堪),工业级,普通,步枪,破损不堪,50.67,当前在售(16)
2023-6-11 21:4,加利尔 AR | 冬之森林 (战痕累累),工业级,普通,步枪,战痕累累,56.49,当前在售(16)
2023-6-11 21:4,PP-野牛（纪念品） | 开关箱 (略有磨损),工业级,纪念品,微型冲锋枪,略有磨损,1.71,当前在售(170)
2023-6-11 21:4,PP-野牛（纪念品） | 开关箱 (崭新出厂),工业级,纪念品,微型冲锋枪,崭新出厂,2.82,当前在售(170)
2023-6-11 21:4,PP-野牛（纪念品） | 开关箱 (久经沙场),工业级,纪念品,微型冲锋枪,久经沙场,0.66,当前在售(170)
